x,mean,ci_lower,ci_upper,group
170.0,1.4707492314553479,1.722240768074648,1.7815941961737707,qsampled_diss
171.0,1.471037782427247,1.7820676834636853,1.7241218486992957,qsampled_diss
172.0,1.4723364392072509,1.7245619443464555,1.7837195830910484,qsampled_diss
173.0,1.4699733528283718,1.7246004249782987,1.7836366811880595,qsampled_diss
174.0,1.4692683066275916,1.724564148667371,1.7847722609453038,qsampled_diss
175.0,1.4695545195450586,1.7249778920107213,1.7833588968609073,qsampled_diss
176.0,1.4687953179419333,1.7254347601822746,1.7818221500639697,qsampled_diss
177.0,1.4672538217002764,1.782243824866072,1.7253912467058696,qsampled_diss
178.0,1.4651138481699824,1.71816892278836,1.7793994224120215,qsampled_diss
179.0,1.463977294915477,1.717996455148278,1.77632320512005,qsampled_diss
180.0,1.463241823443254,1.715112457904815,1.7732062679300495,qsampled_diss
181.0,1.4632976279190932,1.7200508845206008,1.776034984817213,qsampled_diss
182.0,1.462093207144982,1.7243507340649353,1.7773430882935963,qsampled_diss
183.0,1.4607994279265566,1.723509996489395,1.7798939456598728,qsampled_diss
184.0,1.4615197377021854,1.7780137248875243,1.7243571520815841,qsampled_diss
185.0,1.4611373772843257,1.7212436406885057,1.7744899919336217,qsampled_diss
186.0,1.4617781711129516,1.720540104141482,1.773239889469358,qsampled_diss
187.0,1.4611443429666462,1.7170837204312066,1.7724836753639286,qsampled_diss
188.0,1.4624217057320053,1.7192928106186138,1.7714485249410181,qsampled_diss
189.0,1.4563878453197279,1.728896925965057,1.7815908299988397,qsampled_diss
190.0,1.4559346094105874,1.7801293928283672,1.726181940987012,qsampled_diss
191.0,1.457286221983344,1.7251946226653856,1.7796500145264629,qsampled_diss
192.0,1.4579145645290164,1.7267049944807922,1.7772594138121707,qsampled_diss
193.0,1.4567652238237878,1.7239621939755716,1.777501536917023,qsampled_diss
194.0,1.4554712758147337,1.7233457008253417,1.7734373055995571,qsampled_diss
195.0,1.4540909578403771,1.7261979067699242,1.7735316195373285,qsampled_diss
196.0,1.4553300176328565,1.7753041725624443,1.7251679660106316,qsampled_diss
197.0,1.453986194581753,1.7740991752943351,1.7268612531911782,qsampled_diss
198.0,1.453284597137457,1.725337226342839,1.7775273258312168,qsampled_diss
199.0,1.4535569764077736,1.7248102281785496,1.7771261557107085,qsampled_diss
200.0,1.4548315490445316,1.7260809261414327,1.7753337439586125,qsampled_diss
201.0,1.4553037365243833,1.7267677773770762,1.7761545584670386,qsampled_diss
202.0,1.455832534145538,1.7219588686424887,1.7714921356199638,qsampled_diss
203.0,1.4569186106509364,1.7718598280052114,1.7218276302985462,qsampled_diss
204.0,1.4554921888004795,1.72109419728046,1.7672129279667084,qsampled_diss
205.0,1.4554085120844713,1.7186873050634721,1.769425890275666,qsampled_diss
206.0,1.4555119516293618,1.7214952389873928,1.76888354737429,qsampled_diss
207.0,1.455369913620078,1.7204637948689432,1.7685031470115435,qsampled_diss
208.0,1.4565844920084634,1.7198482035544522,1.7698339031843713,qsampled_diss
209.0,1.4587660509504925,1.7197001569591273,1.769055778535967,qsampled_diss
210.0,1.4590541161202821,1.7187910076220843,1.7686331768845587,qsampled_diss
0.0,1.4897175141492376,1.589723341662363,1.74767593976737,m2_diss
1.0,1.304702259678937,1.7067110197149464,2.2532224878375926,m2_diss
2.0,1.3960991228541832,1.6545868648510567,2.0530374165007403,m2_diss
3.0,1.375893223815131,1.544330032676798,1.843815106634055,m2_diss
4.0,1.2597472826597165,1.5027748988370673,1.8334059189058516,m2_diss
5.0,1.332657687377631,1.554969989371147,1.9012132634502104,m2_diss
6.0,1.3942803765215603,1.9803858182603007,1.620230556593215,m2_diss
7.0,1.4420707077086687,1.6301092965081385,1.9424528954727278,m2_diss
8.0,1.4663493812999229,1.6281543932605598,1.9039081120926766,m2_diss
9.0,1.4238299670812784,1.569348290516865,1.8777341006849553,m2_diss
10.0,1.439828986761658,1.6004368700005256,1.880917016288911,m2_diss
11.0,1.4465987744769657,1.6441453502942946,1.9623473490754464,m2_diss
12.0,1.4411548736366784,1.8784659786705302,1.614017798343744,m2_diss
13.0,1.483252202221465,1.7036702517554405,1.957815961075637,m2_diss
14.0,1.4865805646438675,1.6847398109885865,1.919965716478545,m2_diss
15.0,1.485658008867125,1.700366498125438,1.918151405761382,m2_diss
16.0,1.495646425195909,1.6791649909768984,1.879729585978683,m2_diss
17.0,1.4909260335903305,1.6477395159748023,1.8776464747595158,m2_diss
18.0,1.4945822655746404,1.8821595455607674,1.6650075724114102,m2_diss
19.0,1.500601296097819,1.650953645294243,1.846687095679274,m2_diss
20.0,1.4759509730987266,1.6683523804522955,1.860503801304411,m2_diss
21.0,1.480373951161466,1.6782738895666363,1.8586093903348355,m2_diss
22.0,1.505378996515471,1.6954011678939915,1.8584130582042926,m2_diss
23.0,1.4909499772578638,1.6952431908751098,1.8532251936995188,m2_diss
24.0,1.4811763330247225,1.7203606849506272,1.879288785129575,m2_diss
25.0,1.4842881438088384,1.8766114852997908,1.7257782275359081,m2_diss
26.0,1.4957496195510485,1.7256540398368387,1.8735291313513545,m2_diss
27.0,1.494881437507259,1.7222958926241123,1.8586305370091787,m2_diss
28.0,1.5036863855917733,1.7305136605692948,1.859974972856989,m2_diss
29.0,1.5109966167200382,1.725301696849149,1.8605304242273595,m2_diss
30.0,1.5162874544639815,1.7199864012868482,1.8611136666213164,m2_diss
31.0,1.5167635388324157,1.866912276934588,1.731844686189905,m2_diss
32.0,1.5557020808907165,1.7622266437735836,1.8950513114262153,m2_diss
33.0,1.5439456609576125,1.7433850821451393,1.867630332825781,m2_diss
34.0,1.5576406318505636,1.7308412358276,1.8564659991944956,m2_diss
35.0,1.5620871015235192,1.724451261205455,1.8517966932686245,m2_diss
36.0,1.4891356195557468,1.6743162847824626,1.8112153056329483,m2_diss
37.0,1.5025355656711363,1.8161105892314966,1.6740621426819546,m2_diss
38.0,1.4971287236608428,1.7915827931464976,1.6468898987465381,m2_diss
39.0,1.5018665506485347,1.6468828520357717,1.7804005943020016,m2_diss
40.0,1.5049180321798457,1.6476937959283666,1.7838642202129487,m2_diss
41.0,1.5096216379310428,1.644837332666046,1.7708809229157265,m2_diss
42.0,1.511066928618428,1.6558520423279155,1.776240821339895,m2_diss
43.0,1.5250168934281991,1.6505918066728413,1.7706609690346449,m2_diss
44.0,1.533255383956194,1.760314334188975,1.6541425359927842,m2_diss
45.0,1.5346827346297212,1.6669669086450196,1.7855078117229308,m2_diss
46.0,1.5483323922781695,1.6832221863672565,1.7974794541673478,m2_diss
47.0,1.5380219064157596,1.6814265193205096,1.791597505375888,m2_diss
48.0,1.509810781596799,1.6731649862229792,1.7743421074719612,m2_diss
49.0,1.5089532424784022,1.6736074422508083,1.7780966145993684,m2_diss
50.0,1.5101360731472935,1.6740466832387302,1.775167305077221,m2_diss
51.0,1.5083164058738583,1.6829556814672295,1.778367319644117,m2_diss
52.0,1.50395778982099,1.7678019038614035,1.6773513247893803,m2_diss
53.0,1.505957451976679,1.6866656075888564,1.7910511192924705,m2_diss
54.0,1.511008757718141,1.6979495584193336,1.800009938092255,m2_diss
55.0,1.5014913006148332,1.688308582868809,1.7962948872053313,m2_diss
56.0,1.505454709818624,1.6873855036737075,1.7987009340873807,m2_diss
57.0,1.5101341101279515,1.6885558346687888,1.7917916056078813,m2_diss
58.0,1.5336368129116242,1.7963539324610847,1.698780125588603,m2_diss
59.0,1.530163731368494,1.6867473082190716,1.79784326487805,m2_diss
60.0,1.5387786632132883,1.7071017050076889,1.8134377861873128,m2_diss
61.0,1.5338583312292116,1.7075262798849817,1.8046379554006358,m2_diss
62.0,1.5249558277035327,1.7325872030153378,1.831452628325621,m2_diss
63.0,1.5155201266602312,1.7246460307505591,1.8190319630006453,m2_diss
64.0,1.5225945937241783,1.8314299540230394,1.7352875847477354,m2_diss
65.0,1.538706374913278,1.84713466415224,1.7436956506011683,m2_diss
66.0,1.5268713684917319,1.7461629875776108,1.847396043903984,m2_diss
67.0,1.5217589189154468,1.7395758632510459,1.8441687933431112,m2_diss
68.0,1.523511643827355,1.744273102970572,1.8509221028023513,m2_diss
69.0,1.509487071721976,1.730097297711093,1.836970386514092,m2_diss
70.0,1.514150443938777,1.738735224855002,1.8357490776409169,m2_diss
71.0,1.520792002886201,1.7347443242050116,1.8312956735340515,m2_diss
72.0,1.5349517059828444,1.8301914193037285,1.733023738357642,m2_diss
73.0,1.5154529675122377,1.7316023894849162,1.8246226492252462,m2_diss
74.0,1.5170011568439161,1.7406680766572995,1.8299417832420433,m2_diss
75.0,1.561715750706084,1.7457097447887802,1.844390677148535,m2_diss
76.0,1.5232388873015146,1.7372290741271816,1.8307352678865991,m2_diss
77.0,1.5159920864463854,1.7327586471998564,1.8241424174914083,m2_diss
78.0,1.525082748754126,1.8219175858325505,1.737038163949328,m2_diss
79.0,1.5192016672396,1.7299872736658737,1.8148385472312392,m2_diss
80.0,1.525426676075698,1.7370539137138,1.8222196806462903,m2_diss
81.0,1.5297042810924586,1.7379976484062343,1.813845303372233,m2_diss
82.0,1.525388933380356,1.739265276817372,1.8249003648543791,m2_diss
83.0,1.5269403876573615,1.7413607050650788,1.8228321049523202,m2_diss
84.0,1.5271976648571293,1.7436937692420968,1.8202292261837592,m2_diss
85.0,1.5307675526454947,1.8223788003148684,1.7419300502436255,m2_diss
86.0,1.5336470884480862,1.7387602593904983,1.8206858320004058,m2_diss
87.0,1.5397200738806702,1.7477441521612935,1.83165178798342,m2_diss
88.0,1.5440946774263644,1.7505627964066446,1.837565087906226,m2_diss
89.0,1.5404335173968986,1.745170794466217,1.8278290102693988,m2_diss
90.0,1.536270740855276,1.7423385939775324,1.8231720679224834,m2_diss
91.0,1.5328646905386099,1.8269100282400452,1.7396099677582322,m2_diss
92.0,1.5332509060306527,1.7433348470169647,1.8223870390563568,m2_diss
93.0,1.5261215397062036,1.7278622318974637,1.8078208952832195,m2_diss
94.0,1.525927475509913,1.7226399732427797,1.8020785118560108,m2_diss
95.0,1.5300765209386558,1.7257594839698218,1.8087308629416914,m2_diss
96.0,1.5335846329197693,1.724035783020552,1.8088238987436853,m2_diss
97.0,1.5357027803477767,1.8011117560479442,1.724070899320306,m2_diss
98.0,1.5330335045258254,1.7230428100493942,1.796951698132685,m2_diss
99.0,1.536055261926442,1.7232212204772666,1.7979229901263678,m2_diss
100.0,1.5422867052395994,1.7260214905331808,1.7985461898000563,m2_diss
101.0,1.5377971507962003,1.7261349441407952,1.7967833738645567,m2_diss
102.0,1.5387980194493383,1.7233345566791325,1.7967660506365677,m2_diss
103.0,1.5308803240692703,1.7156112591869694,1.7926696634885346,m2_diss
104.0,1.5286763657346534,1.7923824646819604,1.7123154753285688,m2_diss
105.0,1.5216920698900427,1.7857990704215136,1.710249410349388,m2_diss
106.0,1.5231941462931673,1.7065002591751748,1.7838340706478555,m2_diss
107.0,1.524183671490522,1.7104317581065804,1.7808434477458182,m2_diss
108.0,1.5203617386525865,1.7127869102078026,1.7878917230480074,m2_diss
109.0,1.520519509632597,1.704935462665556,1.7841047720092214,m2_diss
110.0,1.5198721898620184,1.710779888500984,1.783128616465011,m2_diss
111.0,1.5226656606021365,1.7142028273211303,1.7836368698195884,m2_diss
112.0,1.5229056025910386,1.7788153893111116,1.708227668465311,m2_diss
113.0,1.522630357582418,1.712959241519953,1.7813909716910765,m2_diss
114.0,1.5179131347415447,1.71526198570519,1.7842617336749322,m2_diss
115.0,1.5144510145395702,1.72079189271904,1.7834020924557439,m2_diss
116.0,1.5114379744476243,1.7198736194191144,1.7875498770850065,m2_diss
117.0,1.512461547904777,1.7258045787219378,1.790997501276893,m2_diss
118.0,1.5099061063054258,1.7900489683007645,1.7240927502243817,m2_diss
119.0,1.5081435275150445,1.7870054855610567,1.7229753395520235,m2_diss
120.0,1.5073385181405836,1.7173337589826858,1.7859483758402168,m2_diss
121.0,1.5078137355652825,1.7236560836947805,1.7880650133169376,m2_diss
122.0,1.50468589717936,1.7173243930670161,1.7850494412139355,m2_diss
123.0,1.502008994867357,1.7189987213016351,1.7815351553023302,m2_diss
124.0,1.4998139241484756,1.7134884753189206,1.776900833220022,m2_diss
125.0,1.4978058796547367,1.7108345029980998,1.773314363525265,m2_diss
126.0,1.4968545144035472,1.7756799875143807,1.7093483316847975,m2_diss
127.0,1.4966060553978056,1.7073849317283998,1.7674568553657795,m2_diss
128.0,1.4955466421205157,1.708994387583563,1.7712686785482852,m2_diss
129.0,1.4939016704081483,1.7089188028008397,1.7699301363877573,m2_diss
130.0,1.4934142544148732,1.7066966479430101,1.7692873488918637,m2_diss
131.0,1.494606266496193,1.7038859403815394,1.7673758352212212,m2_diss
132.0,1.4959927889274245,1.7635295237563875,1.7037133424458832,m2_diss
133.0,1.4997083618888725,1.7049880767476375,1.7657972419990222,m2_diss
134.0,1.5002483201995782,1.7059452496149174,1.7674402486609708,m2_diss
135.0,1.4996027549865574,1.7052625649679967,1.7658159401045623,m2_diss
136.0,1.502867198192418,1.703840341128951,1.7641910639663194,m2_diss
137.0,1.502153270486024,1.7011787120306883,1.763795136582305,m2_diss
138.0,1.4995787054176446,1.7602109900374605,1.700500291000504,m2_diss
139.0,1.496897835366847,1.7016535721589847,1.7588305671808073,m2_diss
140.0,1.4956237890721225,1.699135405322657,1.7582054641502538,m2_diss
141.0,1.4979442909924332,1.7012298105380381,1.754910542884714,m2_diss
142.0,1.499209068843248,1.6976082488445878,1.7559053769783057,m2_diss
143.0,1.5086218681169659,1.701333358962777,1.7608505711728462,m2_diss
144.0,1.5013920638086593,1.697869996865401,1.7534700980531441,m2_diss
145.0,1.5049570069213425,1.7584557702594472,1.704566719161855,m2_diss
146.0,1.5026971797359463,1.7012013962432337,1.7535913577303595,m2_diss
147.0,1.5040117491934974,1.7028083496139548,1.7523746975965788,m2_diss
148.0,1.506554670504208,1.697953434377761,1.752294606236163,m2_diss
149.0,1.5083618223226818,1.69974797181381,1.7557830843912168,m2_diss
150.0,1.504809877180795,1.6972799936459317,1.7528953289455698,m2_diss
151.0,1.5037524976168748,1.7615399130246419,1.704244918763919,m2_diss
152.0,1.5036837489264174,1.705547906932792,1.7602327375014386,m2_diss
153.0,1.5035300066316064,1.7089106423092653,1.7634990981327436,m2_diss
154.0,1.5029926313895432,1.7116922903644969,1.7681066546494089,m2_diss
155.0,1.506088565336339,1.7128462038323498,1.771627090952104,m2_diss
156.0,1.506090976776989,1.713074258809863,1.7733196792093047,m2_diss
157.0,1.5099953626396987,1.7723200412082514,1.7149878450224971,m2_diss
158.0,1.5106538266889475,1.7724571653284564,1.719197969825251,m2_diss
159.0,1.5128179797460264,1.7201865541363783,1.775866500858888,m2_diss
160.0,1.512635906512986,1.7242067501601204,1.781981823239723,m2_diss
161.0,1.5152669850656915,1.7360498644263584,1.7916729213936426,m2_diss
162.0,1.5181411337615451,1.7351853469661926,1.7927624712903965,m2_diss
163.0,1.5178044139185167,1.731498589886395,1.7875065436145594,m2_diss
164.0,1.5181333946611397,1.7284988084655306,1.785508688156225,m2_diss
165.0,1.5198880873181368,1.7839391129939612,1.727184381597045,m2_diss
166.0,1.5212196084981442,1.725387891295277,1.7820714789006267,m2_diss
167.0,1.521819666054673,1.720055881169008,1.7770071731527561,m2_diss
168.0,1.5218698622454645,1.724788370309298,1.7800077571478194,m2_diss
169.0,1.5241767475313504,1.7234721208658368,1.782775007262321,m2_diss
170.0,1.5286348604238793,1.722240768074648,1.7815941961737707,m2_diss
171.0,1.5291134592415607,1.7820676834636853,1.7241218486992957,m2_diss
172.0,1.531665651106795,1.7245619443464555,1.7837195830910484,m2_diss
173.0,1.5327481244194892,1.7246004249782987,1.7836366811880595,m2_diss
174.0,1.534124158772138,1.724564148667371,1.7847722609453038,m2_diss
175.0,1.5334469610230594,1.7249778920107213,1.7833588968609073,m2_diss
176.0,1.5330783183801042,1.7254347601822746,1.7818221500639697,m2_diss
177.0,1.5326359073998954,1.782243824866072,1.7253912467058696,m2_diss
178.0,1.5315821469381623,1.71816892278836,1.7793994224120215,m2_diss
179.0,1.5310241273944094,1.717996455148278,1.77632320512005,m2_diss
180.0,1.5315546106710183,1.715112457904815,1.7732062679300495,m2_diss
181.0,1.5322558859327122,1.7200508845206008,1.776034984817213,m2_diss
182.0,1.5353292694318363,1.7243507340649353,1.7773430882935963,m2_diss
183.0,1.5356389520726963,1.723509996489395,1.7798939456598728,m2_diss
184.0,1.5357989362521312,1.7780137248875243,1.7243571520815841,m2_diss
185.0,1.532509929972552,1.7212436406885057,1.7744899919336217,m2_diss
186.0,1.5331219267814409,1.720540104141482,1.773239889469358,m2_diss
187.0,1.5369428467979362,1.7170837204312066,1.7724836753639286,m2_diss
188.0,1.5370391624108777,1.7192928106186138,1.7714485249410181,m2_diss
189.0,1.535182805023613,1.728896925965057,1.7815908299988397,m2_diss
190.0,1.5351602315123127,1.7801293928283672,1.726181940987012,m2_diss
191.0,1.5347056187598491,1.7251946226653856,1.7796500145264629,m2_diss
192.0,1.5320225662155214,1.7267049944807922,1.7772594138121707,m2_diss
193.0,1.5336257473645967,1.7239621939755716,1.777501536917023,m2_diss
194.0,1.5311583954686383,1.7233457008253417,1.7734373055995571,m2_diss
195.0,1.5301584862626902,1.7261979067699242,1.7735316195373285,m2_diss
196.0,1.5307000644106743,1.7753041725624443,1.7251679660106316,m2_diss
197.0,1.5310535875119258,1.7740991752943351,1.7268612531911782,m2_diss
198.0,1.531194783999458,1.725337226342839,1.7775273258312168,m2_diss
199.0,1.5323844757283955,1.7248102281785496,1.7771261557107085,m2_diss
200.0,1.5330347107535673,1.7260809261414327,1.7753337439586125,m2_diss
201.0,1.5325548780448304,1.7267677773770762,1.7761545584670386,m2_diss
202.0,1.5321249162033392,1.7219588686424887,1.7714921356199638,m2_diss
203.0,1.5324222753307528,1.7718598280052114,1.7218276302985462,m2_diss
204.0,1.5322410461845206,1.72109419728046,1.7672129279667084,m2_diss
205.0,1.5326694158410723,1.7186873050634721,1.769425890275666,m2_diss
206.0,1.532463754244319,1.7214952389873928,1.76888354737429,m2_diss
207.0,1.5309482802313135,1.7204637948689432,1.7685031470115435,m2_diss
208.0,1.5320084654788313,1.7198482035544522,1.7698339031843713,m2_diss
209.0,1.5315517762092419,1.7197001569591273,1.769055778535967,m2_diss
210.0,1.5307959847730979,1.7187910076220843,1.7686331768845587,m2_diss
0.0,1.5437981597470303,1.589723341662363,1.74767593976737,m3_diss
1.0,2.123898384691681,1.7067110197149464,2.2532224878375926,m3_diss
2.0,1.833244562497247,1.6545868648510567,2.0530374165007403,m3_diss
3.0,1.6901438464463663,1.544330032676798,1.843815106634055,m3_diss
4.0,1.7742536717843567,1.5027748988370673,1.8334059189058516,m3_diss
5.0,1.812585060569695,1.554969989371147,1.9012132634502104,m3_diss
6.0,1.9101741191888109,1.9803858182603007,1.620230556593215,m3_diss
7.0,1.9005131328885505,1.6301092965081385,1.9424528954727278,m3_diss
8.0,1.9699022916721485,1.6281543932605598,1.9039081120926766,m3_diss
9.0,1.9699022916721485,1.569348290516865,1.8777341006849553,m3_diss
10.0,1.980694008345214,1.6004368700005256,1.880917016288911,m3_diss
11.0,1.978885511861923,1.6441453502942946,1.9623473490754464,m3_diss
12.0,1.862208900274561,1.8784659786705302,1.614017798343744,m3_diss
13.0,1.85855790953176,1.7036702517554405,1.957815961075637,m3_diss
14.0,1.855075645272737,1.6847398109885865,1.919965716478545,m3_diss
15.0,1.9166756808027805,1.700366498125438,1.918151405761382,m3_diss
16.0,1.8897209179434529,1.6791649909768984,1.879729585978683,m3_diss
17.0,1.8314889704753312,1.6477395159748023,1.8776464747595158,m3_diss
18.0,1.8303768442851065,1.8821595455607674,1.6650075724114102,m3_diss
19.0,1.8658903812943035,1.650953645294243,1.846687095679274,m3_diss
20.0,1.8944160776887753,1.6683523804522955,1.860503801304411,m3_diss
21.0,1.901460459091187,1.6782738895666363,1.8586093903348355,m3_diss
22.0,1.9629766727352689,1.6954011678939915,1.8584130582042926,m3_diss
23.0,1.934577544091611,1.6952431908751098,1.8532251936995188,m3_diss
24.0,1.9221815320491136,1.7203606849506272,1.879288785129575,m3_diss
25.0,1.9053946028077804,1.8766114852997908,1.7257782275359081,m3_diss
26.0,1.9283132622979111,1.7256540398368387,1.8735291313513545,m3_diss
27.0,1.904120431195198,1.7222958926241123,1.8586305370091787,m3_diss
28.0,1.905689346587319,1.7305136605692948,1.859974972856989,m3_diss
29.0,1.9076519010328696,1.725301696849149,1.8605304242273595,m3_diss
30.0,1.9038903571997934,1.7199864012868482,1.8611136666213164,m3_diss
31.0,1.9172499974193713,1.866912276934588,1.731844686189905,m3_diss
32.0,1.920378404387898,1.7622266437735836,1.8950513114262153,m3_diss
33.0,1.874661869516429,1.7433850821451393,1.867630332825781,m3_diss
34.0,1.8779810641745303,1.7308412358276,1.8564659991944956,m3_diss
35.0,1.8901916086093837,1.724451261205455,1.8517966932686245,m3_diss
36.0,1.8066954823881585,1.6743162847824626,1.8112153056329483,m3_diss
37.0,1.8169044251832678,1.8161105892314966,1.6740621426819546,m3_diss
38.0,1.7850178977263262,1.7915827931464976,1.6468898987465381,m3_diss
39.0,1.7724552943398764,1.6468828520357717,1.7804005943020016,m3_diss
40.0,1.7790723000971984,1.6476937959283666,1.7838642202129487,m3_diss
41.0,1.7756400943542836,1.644837332666046,1.7708809229157265,m3_diss
42.0,1.785271768610846,1.6558520423279155,1.776240821339895,m3_diss
43.0,1.7886694722358487,1.6505918066728413,1.7706609690346449,m3_diss
44.0,1.7598841094588156,1.760314334188975,1.6541425359927842,m3_diss
45.0,1.7834678674791906,1.6669669086450196,1.7855078117229308,m3_diss
46.0,1.8181181123636942,1.6832221863672565,1.7974794541673478,m3_diss
47.0,1.8053445390299483,1.6814265193205096,1.791597505375888,m3_diss
48.0,1.7887258878268395,1.6731649862229792,1.7743421074719612,m3_diss
49.0,1.7787285821812575,1.6736074422508083,1.7780966145993684,m3_diss
50.0,1.7722286065244774,1.6740466832387302,1.775167305077221,m3_diss
51.0,1.7814920895382322,1.6829556814672295,1.778367319644117,m3_diss
52.0,1.7750092467071794,1.7678019038614035,1.6773513247893803,m3_diss
53.0,1.7920043213216605,1.6866656075888564,1.7910511192924705,m3_diss
54.0,1.8000244956947626,1.6979495584193336,1.800009938092255,m3_diss
55.0,1.7774919985158697,1.688308582868809,1.7962948872053313,m3_diss
56.0,1.7816029285763413,1.6873855036737075,1.7987009340873807,m3_diss
57.0,1.7804205401366566,1.6885558346687888,1.7917916056078813,m3_diss
58.0,1.8061805037635605,1.7963539324610847,1.698780125588603,m3_diss
59.0,1.8162337992639095,1.6867473082190716,1.79784326487805,m3_diss
60.0,1.804411102966355,1.7071017050076889,1.8134377861873128,m3_diss
61.0,1.8129492067134145,1.7075262798849817,1.8046379554006358,m3_diss
62.0,1.8354331535526451,1.7325872030153378,1.831452628325621,m3_diss
63.0,1.8356987943863907,1.7246460307505591,1.8190319630006453,m3_diss
64.0,1.8554447100489153,1.8314299540230394,1.7352875847477354,m3_diss
65.0,1.8715882476680012,1.84713466415224,1.7436956506011683,m3_diss
66.0,1.8890842319515808,1.7461629875776108,1.847396043903984,m3_diss
67.0,1.8890717922742133,1.7395758632510459,1.8441687933431112,m3_diss
68.0,1.8666701184343761,1.744273102970572,1.8509221028023513,m3_diss
69.0,1.838374943508184,1.730097297711093,1.836970386514092,m3_diss
70.0,1.8356447015160384,1.738735224855002,1.8357490776409169,m3_diss
71.0,1.8416207986616748,1.7347443242050116,1.8312956735340515,m3_diss
72.0,1.8538731519038585,1.8301914193037285,1.733023738357642,m3_diss
73.0,1.8414447940235477,1.7316023894849162,1.8246226492252462,m3_diss
74.0,1.844083045808801,1.7406680766572995,1.8299417832420433,m3_diss
75.0,1.8626601612578948,1.7457097447887802,1.844390677148535,m3_diss
76.0,1.8401247150753914,1.7372290741271816,1.8307352678865991,m3_diss
77.0,1.8375052382699788,1.7327586471998564,1.8241424174914083,m3_diss
78.0,1.8464102708400554,1.8219175858325505,1.737038163949328,m3_diss
79.0,1.8329397820264863,1.7299872736658737,1.8148385472312392,m3_diss
80.0,1.8305305335038742,1.7370539137138,1.8222196806462903,m3_diss
81.0,1.8291274010390688,1.7379976484062343,1.813845303372233,m3_diss
82.0,1.8429791637017487,1.739265276817372,1.8249003648543791,m3_diss
83.0,1.8445374574855635,1.7413607050650788,1.8228321049523202,m3_diss
84.0,1.8454964246674392,1.7436937692420968,1.8202292261837592,m3_diss
85.0,1.8427381115489598,1.8223788003148684,1.7419300502436255,m3_diss
86.0,1.8426681483151284,1.7387602593904983,1.8206858320004058,m3_diss
87.0,1.8608700529917357,1.7477441521612935,1.83165178798342,m3_diss
88.0,1.8633335966904259,1.7505627964066446,1.837565087906226,m3_diss
89.0,1.8525466122940066,1.745170794466217,1.8278290102693988,m3_diss
90.0,1.841403904972895,1.7423385939775324,1.8231720679224834,m3_diss
91.0,1.8352220959848,1.8269100282400452,1.7396099677582322,m3_diss
92.0,1.8399606228051113,1.7433348470169647,1.8223870390563568,m3_diss
93.0,1.8366526736873858,1.7278622318974637,1.8078208952832195,m3_diss
94.0,1.8262007497093602,1.7226399732427797,1.8020785118560108,m3_diss
95.0,1.8267453897159769,1.7257594839698218,1.8087308629416914,m3_diss
96.0,1.828621628400457,1.724035783020552,1.8088238987436853,m3_diss
97.0,1.8293220515544384,1.8011117560479442,1.724070899320306,m3_diss
98.0,1.820801341733142,1.7230428100493942,1.796951698132685,m3_diss
99.0,1.8181569889171556,1.7232212204772666,1.7979229901263678,m3_diss
100.0,1.8219694646403735,1.7260214905331808,1.7985461898000563,m3_diss
101.0,1.8191801648340298,1.7261349441407952,1.7967833738645567,m3_diss
102.0,1.8207685214929548,1.7233345566791325,1.7967660506365677,m3_diss
103.0,1.8116301406415822,1.7156112591869694,1.7926696634885346,m3_diss
104.0,1.8195228193361064,1.7923824646819604,1.7123154753285688,m3_diss
105.0,1.8104712795437714,1.7857990704215136,1.710249410349388,m3_diss
106.0,1.8083467162415023,1.7065002591751748,1.7838340706478555,m3_diss
107.0,1.8065866772029249,1.7104317581065804,1.7808434477458182,m3_diss
108.0,1.7925670775551423,1.7127869102078026,1.7878917230480074,m3_diss
109.0,1.7813920938497656,1.704935462665556,1.7841047720092214,m3_diss
110.0,1.777470932036063,1.710779888500984,1.783128616465011,m3_diss
111.0,1.7816071954855932,1.7142028273211303,1.7836368698195884,m3_diss
112.0,1.7794207159033433,1.7788153893111116,1.708227668465311,m3_diss
113.0,1.7830533161383708,1.712959241519953,1.7813909716910765,m3_diss
114.0,1.7913488380745792,1.71526198570519,1.7842617336749322,m3_diss
115.0,1.7876131391473173,1.72079189271904,1.7834020924557439,m3_diss
116.0,1.7899318295360966,1.7198736194191144,1.7875498770850065,m3_diss
117.0,1.7987354412933083,1.7258045787219378,1.790997501276893,m3_diss
118.0,1.794682240749644,1.7900489683007645,1.7240927502243817,m3_diss
119.0,1.790552033638973,1.7870054855610567,1.7229753395520235,m3_diss
120.0,1.7883337009156581,1.7173337589826858,1.7859483758402168,m3_diss
121.0,1.7993125612739362,1.7236560836947805,1.7880650133169376,m3_diss
122.0,1.7957327427050056,1.7173243930670161,1.7850494412139355,m3_diss
123.0,1.7923626093878375,1.7189987213016351,1.7815351553023302,m3_diss
124.0,1.7877868625140614,1.7134884753189206,1.776900833220022,m3_diss
125.0,1.781987728710734,1.7108345029980998,1.773314363525265,m3_diss
126.0,1.7768367804215568,1.7756799875143807,1.7093483316847975,m3_diss
127.0,1.7754663489769922,1.7073849317283998,1.7674568553657795,m3_diss
128.0,1.7837706821911294,1.708994387583563,1.7712686785482852,m3_diss
129.0,1.7822463603670085,1.7089188028008397,1.7699301363877573,m3_diss
130.0,1.780517003577146,1.7066966479430101,1.7692873488918637,m3_diss
