variable,questions,mean,var,lower,upper
qsampled,113,0.3416399606961711,0.11037028734786172,0.3397029161523315,0.34357700524001067
runif,113,0.4348364744966473,0.11324159801648541,0.43287439537811356,0.43679855361518116
m2,113,0.35643195049083254,0.10263375594425846,0.3545640289414793,0.3582998720401859
qsampled,114,0.3405795152663789,0.11016642076728858,0.3386527673576247,0.34250626317513305
runif,114,0.4341577100995765,0.1131404783938464,0.43220512809790673,0.43611029210124624
m2,114,0.35613299828610495,0.10262509637406046,0.3542733660522257,0.3579926305199841
qsampled,115,0.3397297896629663,0.10997236439658514,0.3378131277049562,0.3416464516209764
runif,115,0.434002368086401,0.11284429949366419,0.43206084055086125,0.4359438956219408
m2,115,0.35653191094826087,0.10244729051355123,0.3546819865500507,0.35838183534647106
qsampled,116,0.3393502586004771,0.10990453155935487,0.33744246482390683,0.3412580523770474
runif,116,0.4335698877886331,0.1128822838747021,0.43163642186705364,0.43550335371021254
m2,116,0.3558186299595841,0.102482276721873,0.3539763823126139,0.35766087760655413
qsampled,117,0.33831259911101463,0.10943532150689259,0.3364170352858218,0.3402081629362075
runif,117,0.4321211937345551,0.11245145012888717,0.4301996857956712,0.4340427016734389
m2,117,0.3534433951635548,0.10183151431859967,0.35161487078851866,0.355271919538591
qsampled,118,0.33753388093081926,0.10904981900464936,0.33564969387166904,0.3394180679899697
runif,118,0.43166810487297214,0.11215030233593364,0.4297573201231433,0.43357888962280117
m2,118,0.3527424700040606,0.10140228492491599,0.35092555164730865,0.35455938836081236
qsampled,119,0.3372825604032745,0.10916411046712966,0.33540532399857936,0.3391597968079697
runif,119,0.43188426769729904,0.11216087658359498,0.4299814388575976,0.4337870965370007
m2,119,0.35308110678529336,0.101651645916633,0.3512696155580616,0.35489259801252515
qsampled,120,0.33641939634065426,0.10875676038954422,0.33455348940172924,0.3382853032795792
runif,120,0.43095056960582995,0.11199023475203061,0.42905712795600437,0.43284401125565586
m2,120,0.3516755512113322,0.10141304806331689,0.34987374215056083,0.35347736027210347
qsampled,121,0.33599593980069625,0.10863978580991285,0.33413875893505607,0.33785312066633655
runif,121,0.43060233899761347,0.11186047993290306,0.42871783054675827,0.4324868474484691
m2,121,0.35131398305224504,0.10119770807630497,0.34952154114755724,0.35310642495693295
qsampled,122,0.33524042285969546,0.10819944823501747,0.3333946213051105,0.33708622441428043
runif,122,0.42965221026981837,0.11145545459446168,0.4277788420514314,0.43152557848820544
m2,122,0.35017480780131904,0.10076540413179297,0.3483935441329115,0.3519560714697266
qsampled,123,0.3346443668458073,0.10779147370048105,0.3328095529788288,0.3364791807127859
runif,123,0.4287867385882517,0.11116963304156743,0.42692339520719075,0.4306500819693127
m2,123,0.349197485877744,0.10037627596785771,0.3474269067166176,0.35096806503887046
qsampled,124,0.33372946359602523,0.10765648429489946,0.33190320789707717,0.3355557192949732
runif,124,0.4288065027816236,0.11118387639487409,0.42695056935657844,0.4306624362066686
m2,124,0.34845468490500037,0.100327034515909,0.34669169236185665,0.3502176774481442
qsampled,125,0.33352824118564117,0.10764580691682948,0.3317093955236426,0.3353470868476394
runif,125,0.42858856092616615,0.11109830844608144,0.4267407777309354,0.43043634412139703
m2,125,0.3479249380129345,0.10022578564152074,0.3461698979915491,0.3496799780343201
qsampled,126,0.33276914237049643,0.10733027390681116,0.33096018592998994,0.3345780988110028
runif,126,0.42755696724806064,0.11083611306382295,0.42571870429910064,0.42939523019702075
m2,126,0.34690014864168034,0.0998982468612075,0.34515494575063604,0.3486453515327244
qsampled,127,0.33272016474410554,0.1072676481887154,0.3309188701357748,0.33452145935243627
runif,127,0.42770610264484316,0.11074376589303625,0.4258758543390449,0.4295363509506413
m2,127,0.3471314111903389,0.09979734178313077,0.3453939710280023,0.34886885135267565
qsampled,128,0.3318512164230088,0.1071710688454075,0.3300577799655885,0.333644652880429
runif,128,0.4274676835269807,0.1105996621111226,0.42564578530078867,0.4292895817531728
m2,128,0.3460697283170459,0.09959561219140883,0.34434083850282954,0.34779861813126206
qsampled,129,0.33130059394546146,0.10702365799256688,0.3295153514910248,0.33308583639989814
runif,129,0.4268202412651153,0.11047962700998043,0.42500640362308084,0.4286340789071498
m2,129,0.3454099638528105,0.09946771812369513,0.3436888944323055,0.34713103327331535
qsampled,130,0.33050185784924674,0.10674380470125279,0.32872582171425535,0.3322778939842381
runif,130,0.4262287689751165,0.11015384523568714,0.4244245872085513,0.42803295074168174
m2,130,0.3452099002918821,0.09921804853802302,0.3434976162906241,0.3469221842931403
qsampled,131,0.32948420811770934,0.10637641865434831,0.3277180111356115,0.3312504050998071
runif,131,0.42565450718295234,0.10987377158443488,0.42385951123651183,0.42744950312939295
m2,131,0.3438563140892224,0.09879506044586858,0.34215421800923596,0.34555841016920896
qsampled,132,0.3294699591322365,0.10647708418012224,0.32770963281202503,0.3312302854524478
runif,132,0.4262376241862549,0.11012011315852162,0.42444743704957616,0.4280278113229337
m2,132,0.34459863673601204,0.0990346555835456,0.3429009455047962,0.34629632796722787
qsampled,133,0.32891392308207323,0.1058695102401714,0.32716523771909756,0.330662608445049
runif,133,0.4254134739270752,0.10969049947132725,0.42363351193062015,0.4271934359235302
m2,133,0.34357399668580846,0.09858737452295405,0.3418865235277361,0.34526146984388106
qsampled,134,0.32834334981806107,0.10547134816846505,0.3266044808250119,0.33008221881111033
runif,134,0.424542146887978,0.10927897710688943,0.4227721686558378,0.42631212512011807
m2,134,0.34286931999568504,0.09809331368209555,0.341192373070665,0.3445462669207053
qsampled,135,0.3272325718097568,0.10491917108777378,0.32550469599444143,0.32896044762507204
runif,135,0.4229941892195297,0.10886529446979414,0.4212341196822393,0.4247542587568202
m2,135,0.34078660679436323,0.09737761427866343,0.33912198849075037,0.3424512250979761
qsampled,136,0.32681403273983195,0.10441822762390328,0.32509663589518656,0.32853142958447745
runif,136,0.4221579662320217,0.10846074732122045,0.4204076408195086,0.42390829164453486
m2,136,0.3399775759441851,0.09685976683075374,0.338323504699811,0.3416316471885593
qsampled,137,0.32608022425567934,0.10401673137954008,0.32437239973193893,0.32778804877941964
runif,137,0.4214931897696663,0.10821629092051532,0.41975123061833297,0.423235148921
m2,137,0.33910286080912694,0.09650683365528999,0.3374578427205289,0.34074787889772506
qsampled,138,0.3259348506502663,0.10383070225380768,0.3242347475762234,0.3276349537243093
runif,138,0.42103001272458157,0.1079098083841099,0.41929683612163104,0.4227631893275321
m2,138,0.33874275982791563,0.09644879188814652,0.3371042058487614,0.34038131380707
qsampled,139,0.32493550316788083,0.1033728721189647,0.3232452655462775,0.32662574078948403
runif,139,0.420197021212442,0.10740432624256079,0.41847413990080545,0.42191990252407846
m2,139,0.3380438918188553,0.09600843133613335,0.3364149740545193,0.3396728095831913
qsampled,140,0.32437826614536225,0.10321688149860173,0.32269534721869153,0.32606118507203297
runif,140,0.4198276074660298,0.10728800106531652,0.4181118203403038,0.4215433945917558
m2,140,0.3378759265380473,0.09586994663173153,0.3362540078766984,0.33949784519939646
qsampled,141,0.32396918407098835,0.10324327822552175,0.32229202924664474,0.32564633889533195
runif,141,0.4200770071117297,0.10741902364375237,0.41836627162962836,0.4217877425938311
m2,141,0.3374935785055988,0.09601162843723338,0.3358762278807404,0.33911092913045754
qsampled,142,0.3236281028652357,0.1030922962922507,0.3219580864989082,0.32529811923156327
runif,142,0.4202272324863897,0.10739499217331543,0.4185227221625053,0.4219317428102741
m2,142,0.3373502750810177,0.09592753648936952,0.3357393354477029,0.3389612147143323
qsampled,143,0.32299356843270244,0.10291174065632788,0.32133085957571267,0.3246562772896923
runif,143,0.4196692871110923,0.10729477285651465,0.4179715398809809,0.4213670343412037
m2,143,0.3364912181624128,0.09575385284526662,0.334887375073465,0.3380950612513606
qsampled,144,0.32233632750772956,0.10258795717449606,0.3206820106842181,0.32399064433124103
runif,144,0.4193187066000217,0.10717152253915986,0.41762783669001796,0.4210095765100253
m2,144,0.3362525682086218,0.0956821545475283,0.33465490229916744,0.3378502341180762
qsampled,145,0.32195379571272725,0.10262383542907229,0.32030490513603593,0.3236026862894187
runif,145,0.41957257776835016,0.1072838352948293,0.4178866659289872,0.4212584896077131
m2,145,0.336265925284323,0.09570225291929856,0.3346736109822017,0.33785823958644423
qsampled,146,0.3213981050104642,0.10232257608291499,0.3197572848017396,0.323038925219189
runif,146,0.4187222546582897,0.10701286553710666,0.4170442496206777,0.42040025969590195
m2,146,0.33552220637026775,0.09537429947684413,0.3339380759127175,0.3371063368278179
qsampled,147,0.3211721770752213,0.10215529436994406,0.31953828472528417,0.3228060694251584
runif,147,0.41856581088458933,0.10691445051240603,0.4168942923228004,0.42023732944637826
m2,147,0.3350146028606527,0.09511538015631127,0.3334380142909963,0.33659119143030913
qsampled,148,0.3209260516285428,0.10205307054545881,0.3192985035631944,0.32255359969389125
runif,148,0.41853023274910184,0.10680260465311785,0.4168652424511364,0.4201952230470671
m2,148,0.3349730098162942,0.09504073324469434,0.3334023733581988,0.33654364627438993
qsampled,149,0.32037724150025454,0.10189352645031129,0.31875643271781157,0.3219980502826975
runif,149,0.4184997673458624,0.10672318613239332,0.4168409908389351,0.42015854385278983
m2,149,0.3346971627292282,0.09484081833443346,0.33313345302611475,0.33626087243234193
qsampled,150,0.31939182804583516,0.10144914013438086,0.3177799575307749,0.3210036985608955
runif,150,0.41735600106095966,0.10648034469208,0.4157046451319599,0.4190073569899594
m2,150,0.33345015792305555,0.09452805649812533,0.33189424126560524,0.33500607458050585
qsampled,151,0.3189700714373819,0.10136912570450957,0.3173641808633906,0.3205759620113732
runif,151,0.41720554343736754,0.10641334621045337,0.41556018262852173,0.41885090424621335
m2,151,0.33311022520249006,0.09437964049159366,0.3315606871067952,0.3346597632981849
qsampled,152,0.31858369254910957,0.10111183143516476,0.3169851259158094,0.32018225918240983
runif,152,0.4166585615375194,0.10616474800833746,0.4150205388149987,0.4182965842600401
m2,152,0.332586367806584,0.09406514235262983,0.33104451074600155,0.33412822486716637
qsampled,153,0.31799162108569656,0.10088246379774217,0.3164000954025441,0.3195831467688488
runif,153,0.41635302327610446,0.10603082827748495,0.41472139250063816,0.41798465405157054
m2,153,0.33233102666200376,0.09393262482962327,0.3307952995888666,0.3338667537351409
qsampled,154,0.3174937130059725,0.10063650057361663,0.31590929814459545,0.31907812786734946
runif,154,0.41632010020566906,0.10594442856068813,0.41469443838827147,0.41794576202306655
m2,154,0.3318711444666498,0.09385104246074855,0.33034107660020195,0.3334012123330975
qsampled,155,0.31748119966565663,0.10042131186924,0.3159035935594332,0.31905880577188006
runif,155,0.41589523257691424,0.10573571088003585,0.41427642034231504,0.41751404481151344
m2,155,0.3318774587691889,0.09380276564689544,0.3303527269805229,0.33340219055785475
qsampled,156,0.31751428498110273,0.10050848142076088,0.3159410611476377,0.31908750881456777
runif,156,0.4163510096946441,0.10586979765631666,0.41473637156926463,0.4179656478200235
m2,156,0.3324792824556918,0.0939512085591692,0.33095824346499625,0.33400032144638736
qsampled,157,0.3166647186867694,0.10020588988156676,0.3150988756060577,0.31823056176748127
runif,157,0.4155771729113946,0.10561969227185135,0.41396958747964735,0.4171847583431419
m2,157,0.33161876709901944,0.09367127684604415,0.33010484045238586,0.3331326937456529
qsampled,158,0.31630577742433336,0.09997153584879118,0.3147467237878215,0.31786483106084523
runif,158,0.41531293459395247,0.10545100570598075,0.413711724801174,0.4169141443867307
m2,158,0.3312618082151432,0.09359203032988783,0.32975331865509394,0.3327702977751926
qsampled,159,0.31603405649709837,0.09989143932653952,0.314480536062088,0.31758757693210876
runif,159,0.4147110622630558,0.10527330434948844,0.4131162412017304,0.41630588332438123
m2,159,0.3309814130153662,0.09338787672599397,0.32947931564585536,0.33248351038487706
qsampled,160,0.3151911077065845,0.09955383798100821,0.31364506890699423,0.3167371465061746
runif,160,0.41377400161380046,0.10500502641382896,0.41218619930422096,0.41536180392337996
m2,160,0.33011243627323666,0.09309058315362621,0.3286174257125321,0.3316074468339412
qsampled,161,0.31450993504492886,0.09915002897480299,0.31297183409386414,0.31604803599599346
runif,161,0.41317423024520405,0.10471299142690904,0.41159356937874114,0.41475489111166675
m2,161,0.3292740603859833,0.09266681566354622,0.3277870961000431,0.3307610246719235
qsampled,162,0.31453153518605825,0.09913279433220316,0.3129983221518654,0.3160647482202511
runif,162,0.41339826186749423,0.10476832039691651,0.4118220709547408,0.41497445278024764
m2,162,0.32939214883429585,0.0928254693595174,0.3279085126885076,0.3308757849800842
qsampled,163,0.3144297949231396,0.09887680010101614,0.3129032671318258,0.3159563227144535
runif,163,0.41296587771712107,0.10455765961829322,0.4113961098297087,0.41453564560453365
m2,163,0.3290041707956186,0.09253424474259289,0.3275274147548529,0.3304809268363842
qsampled,164,0.314100080467387,0.09872829513968595,0.31257935719914437,0.3156208037356298
runif,164,0.41246072285769403,0.10435149791985555,0.41089729186836016,0.4140241538470278
m2,164,0.3287780680299505,0.09235651969782689,0.3273072357532527,0.33024890030664844
qsampled,165,0.3138811389020385,0.09859749570826282,0.3123660355922778,0.3153962422117993
runif,165,0.4118805392026867,0.10406997792421939,0.4103239570883502,0.4134371213170232
m2,165,0.32854172202452414,0.09218376899475195,0.327076725700306,0.33000671834874196
qsampled,166,0.31334509322011783,0.09837949830331591,0.3118362312402469,0.31485395519998877
runif,166,0.41122469698927455,0.10391744931194952,0.40967394819284253,0.4127754457857066
m2,166,0.3282820799804656,0.09201626608749906,0.3268228306030661,0.329741329357865
qsampled,167,0.3131942648859734,0.09832001800603121,0.31169038213615785,0.3146981476357893
runif,167,0.4114564738202188,0.10391231783636427,0.40991041319707633,0.4130025344433613
m2,167,0.32834342837297187,0.0919190602424066,0.32688932329557197,0.32979753345037177
qsampled,168,0.31295563237326923,0.09814211923987513,0.3114575893202798,0.3144536754262587
runif,168,0.411119127878707,0.10383807734283036,0.4095782263069008,0.4126600294505133
m2,168,0.32806682851254765,0.09177550964999263,0.32661819015124405,0.32951546687385125
qsampled,169,0.31263934221035783,0.09812501449138887,0.3111458680393439,0.31413281638137186
runif,169,0.4111656790339212,0.10390162253455941,0.4096288731525148,0.4127024849153276
m2,169,0.3281095539908587,0.09186375097495168,0.3266645137663599,0.32955459421535754
qsampled,170,0.31223943444812996,0.09789893204025285,0.31075207581172637,0.3137267930845338
runif,170,0.410773903497976,0.10373560806594931,0.40924284899566726,0.41230495800028494
m2,170,0.3279333265445841,0.09170024068336693,0.32649382558001355,0.3293728275091547
qsampled,171,0.3118208003798698,0.09779422173428001,0.3103385904880993,0.3133030102716404
runif,171,0.4104825915603758,0.10357285045069971,0.4089572184923584,0.41200796462839323
m2,171,0.3276192573276682,0.0914401680518981,0.3261860084260183,0.32905250622931814
qsampled,172,0.31146030234107946,0.09766792476824422,0.3099833621674101,0.3129372425147489
runif,172,0.4103374813763348,0.10345781316481345,0.4088173939353436,0.4118575688173261
m2,172,0.32760776073882497,0.09132376051235455,0.32617959432037175,0.3290359271572782
qsampled,173,0.31105096560289314,0.09752831055654623,0.3095793532369823,0.31252257796880395
runif,173,0.4097806202725432,0.10337117157098744,0.40826556737212255,0.4112956731729636
m2,173,0.32705047235701684,0.09104539067423904,0.3256286116265802,0.3284723330874536
qsampled,174,0.3105747490953944,0.09720603643605859,0.3091097980719579,0.3120397001188309
runif,174,0.408896876699919,0.1031107726408324,0.4073880877021236,0.41040566569771425
m2,174,0.32622493052172663,0.09074080427827774,0.3248095350557743,0.3276403259876787
qsampled,175,0.31038302919840904,0.09718422269626077,0.3089224337156266,0.31184362468119137
runif,175,0.4090074802701212,0.10306357721706874,0.40750335268346916,0.4105116078567729
m2,175,0.3262894714338585,0.09077337497526301,0.3248778725317693,0.3277010703359476
qsampled,176,0.3100105254997531,0.09707016777187663,0.30855494029040925,0.3114661107090973
runif,176,0.4084435746533081,0.10299415264939404,0.40694423154324477,0.40994291776337166
m2,176,0.3256859429152934,0.09066680991649193,0.324279186476701,0.3270926993538856
qsampled,177,0.3094475972147853,0.09678255846259647,0.3079982815810673,0.3108969128485031
runif,177,0.4078371866420585,0.10276177440139411,0.4063437726190036,0.409330600665113
m2,177,0.3251389526597394,0.09033644265065939,0.32373873380966645,0.3265391715098125
qsampled,178,0.30943107382978186,0.09687156683397025,0.3079851706756063,0.3108769769839574
runif,178,0.40806975150572183,0.1028146985440476,0.4065801549952731,0.4095593480161702
m2,178,0.3256007274246452,0.09041388288823946,0.3242038490198626,0.32699760582942766
qsampled,179,0.30904995536132157,0.09663707187437505,0.3076098429499415,0.31049006777270177
runif,179,0.4077277286278759,0.1027407047646564,0.4062428334994893,0.4092126237562622
m2,179,0.32523764755108164,0.09020269537631413,0.3238463043514528,0.3266289907507103
qsampled,180,0.3088917555631907,0.09669282392980916,0.3074552348884926,0.31032827623788894
runif,180,0.4078443359145478,0.10279595876417873,0.4063631731707738,0.4093254986583215
m2,180,0.3255074417388819,0.09027947311994361,0.3241193784549801,0.3268955050227837
qsampled,181,0.30869304641858863,0.09677565297065929,0.3072598861394803,0.31012620669769697
runif,181,0.4079745767003813,0.10282049445569548,0.40649733502333363,0.40945181837742906
m2,181,0.3257076313011188,0.09038307289086099,0.32432261380670696,0.3270926487955305
qsampled,182,0.30841222379091865,0.09663181344634883,0.3069840687728648,0.30984037880897236
runif,182,0.4075293355040455,0.1026382131500533,0.4060574642394872,0.40900120676860374
m2,182,0.32540246881745805,0.09018193167090316,0.32402279935409095,0.32678213828082514
qsampled,183,0.30810727197939886,0.0966195593498198,0.30668311473017007,0.30953142922862764
runif,183,0.40763279028169813,0.10276152406850587,0.4061640646064703,0.40910151595692595
m2,183,0.32541791922498275,0.0902190920409594,0.32404174111773926,0.32679409733222625
qsampled,184,0.3076634927781163,0.09653719938079065,0.3062438163088659,0.3090831692473667
runif,184,0.40760943114147574,0.10273198061908963,0.406144912625215,0.4090739496577367
m2,184,0.32503737408570355,0.09016410168546636,0.32366535906371996,0.32640938910768724
qsampled,185,0.3072560203378083,0.09632583788680658,0.30584173686616867,0.30867030380944793
runif,185,0.40716010569764816,0.10266655919828185,0.40570001588164983,0.4086201955136466
m2,185,0.3245341730499141,0.09000886450524567,0.3231670496724364,0.3259012964273918
qsampled,186,0.30698616777853327,0.09616439731542603,0.3055768737812829,0.30839546177578375
runif,186,0.4068339087923229,0.1025436820508423,0.40537862095783744,0.40828919662680835
m2,186,0.32441463503585355,0.08987311014464273,0.3230522203053421,0.3257770497663651
qsampled,187,0.306691169806462,0.09589933976913989,0.3052875874272542,0.30809475218567
runif,187,0.40660294074817455,0.10229658805119932,0.40515329904880515,0.40805258244754394
m2,187,0.3237922880092897,0.0895796930273086,0.3224357408892567,0.32514883512932263
qsampled,188,0.3061807031160368,0.09577810341491498,0.3047817438186114,0.3075796624134622
runif,188,0.40636649499787164,0.10223551939839477,0.404921145531958,0.40781184446378516
m2,188,0.323453228037876,0.08947652077251488,0.3221010729498076,0.3248053831259444
qsampled,189,0.3059524029178189,0.09580690543752436,0.3045569397550303,0.3073478660806076
runif,189,0.40633154353845485,0.10225853724698356,0.40488986060199655,0.40777322647491304
m2,189,0.32349788645999206,0.08954492865569558,0.3221487978751051,0.32484697504487936
qsampled,190,0.305752319655935,0.09574186407078199,0.304361006164097,0.30714363314777304
runif,190,0.40642251705350996,0.10220792009975303,0.40498498898764645,0.40786004511937335
m2,190,0.3236557109444374,0.08955546376736453,0.3223100981718937,0.3250013237169813
qsampled,191,0.3053529103447664,0.09554847701552673,0.3039666460290479,0.30673917466048495
runif,191,0.4060352246144541,0.10211169137780463,0.40460213979860504,0.4074683094303032
m2,191,0.32332013465809384,0.08946038191718432,0.32197876174103524,0.32466150757515255
qsampled,192,0.3050830035799037,0.09538639725748996,0.3037015272842749,0.3064644798755327
runif,192,0.4057906876704676,0.10193639289542612,0.40436256719674546,0.40721880814418965
m2,192,0.3231136934934287,0.08929216243476212,0.3217770767879142,0.32445031019894327
qsampled,193,0.30522452819766094,0.09539630139955922,0.3038465640164875,0.30660249237883447
runif,193,0.40586203373752955,0.10188187282454679,0.40443799888033843,0.40728606859472044
m2,193,0.3234741922547171,0.08921032993331367,0.3221416538550397,0.32480673065439447
qsampled,194,0.30543123401402905,0.09549619163343229,0.30405610653120035,0.30680636149685786
runif,194,0.406207769089468,0.10195622391038182,0.4047868910342526,0.4076286471446834
m2,194,0.3237504352415406,0.08929289263817883,0.3224207208115985,0.32508014967148285
qsampled,195,0.30488325971905494,0.0952486150423286,0.30351344188598406,0.30625307755212583
runif,195,0.40577413766831033,0.10184571101399188,0.40435767591215277,0.40719059942446756
m2,195,0.32319640073129663,0.08919746866279363,0.3218708091237,0.3245219923388933
qsampled,196,0.3049017442883565,0.0950821834784892,0.3035366196330439,0.30626686894366917
runif,196,0.4055782185085584,0.10164264398250042,0.4041667840563154,0.4069896529608014
m2,196,0.3230261760410051,0.0889536823398259,0.3217057785125732,0.32434657356943686
qsampled,197,0.304398358491999,0.09484781428946824,0.30303838228651364,0.3057583346974843
runif,197,0.40504193584423687,0.10151063524591793,0.40363500283520126,0.40644886885327236
m2,197,0.3226820061929482,0.08879355441789007,0.3213661501875943,0.32399786219830207
qsampled,198,0.30403814847133603,0.09466662807780003,0.3026829072434785,0.30539338969919355
runif,198,0.4045398654813775,0.10130639413514238,0.4031379023928833,0.4059418285698716
m2,198,0.3220489752245088,0.08845673358358515,0.3207389381097377,0.32335901233928005
qsampled,199,0.30373058212536236,0.09458017858394498,0.3023793677431877,0.3050817965075369
runif,199,0.40458653995184046,0.10127384275795086,0.40318832855113546,0.40598475135254536
m2,199,0.3219190302725639,0.08841572913951044,0.3206125918015029,0.3232254687436249
qsampled,200,0.3036142866090432,0.0944453061137128,0.3022674158921553,0.30496115732593115
runif,200,0.4043096431364144,0.10107210845362552,0.40291632149008594,0.40570296478274315
m2,200,0.3215201336921843,0.08818431486931973,0.320218671986165,0.3228215953982038
qsampled,201,0.30352810878626113,0.0943666459610441,0.3021851523121223,0.30487106526039986
runif,201,0.40428876888652626,0.10098751523875804,0.4028994993240181,0.40567803844903433
m2,201,0.32145395150406086,0.08808499039668356,0.32015646265772285,0.322751440350399
qsampled,202,0.303253958913353,0.09437543019067393,0.30191426840412355,0.30459364942258244
runif,202,0.404431056799463,0.10103787106997857,0.40304488486361156,0.40581722873531423
m2,202,0.32163719809600144,0.08813832157128676,0.32034253312849825,0.32293186306350463
qsampled,203,0.30301128923111753,0.0942845604638244,0.30167554609272845,0.3043470323695066
runif,203,0.4042151371099919,0.10095407496948929,0.40283295716120454,0.40559731705877905
m2,203,0.32140282209133525,0.0880066260371097,0.32011231514283134,0.32269332903983916
qsampled,204,0.3028487385193282,0.09428096688719735,0.3015162987152338,0.3041811783234226
runif,204,0.40414945397096985,0.1009823238997394,0.4027704730277525,0.4055284349141872
m2,204,0.32124235016145514,0.08801845769259675,0.3199549236111537,0.3225297767117566
qsampled,205,0.30279171660961585,0.09412308053400797,0.3014636440881204,0.3041197891311113
runif,205,0.40387903123951896,0.10075458219489712,0.4025049698766128,0.40525309260242504
m2,205,0.3209266027071539,0.08778865844634777,0.319643997700497,0.3222092077138109
qsampled,206,0.30259676805123276,0.0939562357844583,0.30127309771256094,0.30392043838990457
runif,206,0.403501498539747,0.10059657087278533,0.40213185163314674,0.404871145446347
m2,206,0.32055274489647106,0.08760467687561967,0.31927459826843035,0.3218308915245118
qsampled,207,0.3023720035112468,0.09391962244106183,0.30105179166083557,0.3036922153616581
runif,207,0.403489590402419,0.100506724350235,0.4021238661639918,0.40485531464084606
m2,207,0.32055169529721433,0.08760117798395574,0.3192766652165599,0.32182672537786866
qsampled,208,0.30204826425032916,0.09374031632102696,0.30073248765176386,0.30336404084889457
runif,208,0.4030996752064948,0.10034327430056914,0.40173834624201404,0.4044610041709756
m2,208,0.3199215069929351,0.0873232212507703,0.3186515651738388,0.32119144881203116
qsampled,209,0.30184458938815173,0.09365262531518855,0.3005325784939435,0.30315660028235997
runif,209,0.40301261293739205,0.10027729400912809,0.4016549912529962,0.40437023462178756
m2,209,0.3198350327741641,0.08720431723040575,0.3185689956051203,0.321101069943208
qsampled,210,0.3014085851028106,0.09353172926009821,0.30010054689860466,0.30271662330701654
runif,210,0.4026553071739482,0.10027691182227982,0.4013009243977955,0.40400968995010056
m2,210,0.31936816150634667,0.08717919277259703,0.31810532430094784,0.3206309987117455
qsampled,211,0.3010776649241786,0.09336023908252186,0.299773926899644,0.3023814029487131
runif,211,0.40205075562953196,0.10011701778945863,0.4007006638062967,0.40340084745276755
m2,211,0.31884681476147303,0.08700996728169058,0.31758819699667046,0.3201054325262758
qsampled,212,,,,
runif,212,,,,
m2,212,,,,
qsampled,213,,,,
runif,213,,,,
m2,213,,,,
qsampled,214,,,,
runif,214,,,,
m2,214,,,,
qsampled,215,,,,
runif,215,,,,
m2,215,,,,
qsampled,216,,,,
runif,216,,,,
m2,216,,,,
qsampled,217,,,,
runif,217,,,,
m2,217,,,,
qsampled,218,,,,
runif,218,,,,
m2,218,,,,
qsampled,219,,,,
runif,219,,,,
m2,219,,,,
qsampled,220,,,,
runif,220,,,,
m2,220,,,,
qsampled,221,,,,
runif,221,,,,
m2,221,,,,
qsampled,222,,,,
runif,222,,,,
m2,222,,,,
qsampled,223,,,,
runif,223,,,,
m2,223,,,,
qsampled,224,,,,
runif,224,,,,
m2,224,,,,
qsampled,225,,,,
runif,225,,,,
m2,225,,,,
qsampled,226,,,,
runif,226,,,,
m2,226,,,,
qsampled,227,,,,
runif,227,,,,
m2,227,,,,
qsampled,228,,,,
runif,228,,,,
m2,228,,,,
qsampled,229,,,,
runif,229,,,,
m2,229,,,,
qsampled,230,,,,
runif,230,,,,
m2,230,,,,
qsampled,231,,,,
runif,231,,,,
m2,231,,,,
qsampled,232,,,,
runif,232,,,,
m2,232,,,,
qsampled,233,,,,
runif,233,,,,
m2,233,,,,
qsampled,234,,,,
runif,234,,,,
m2,234,,,,
qsampled,235,,,,
runif,235,,,,
m2,235,,,,
qsampled,236,,,,
runif,236,,,,
m2,236,,,,
qsampled,237,,,,
runif,237,,,,
m2,237,,,,
qsampled,238,,,,
runif,238,,,,
m2,238,,,,
qsampled,239,,,,
runif,239,,,,
m2,239,,,,
qsampled,240,,,,
runif,240,,,,
m2,240,,,,
qsampled,241,,,,
runif,241,,,,
m2,241,,,,
qsampled,242,,,,
runif,242,,,,
m2,242,,,,
qsampled,243,,,,
runif,243,,,,
m2,243,,,,
qsampled,244,,,,
runif,244,,,,
m2,244,,,,
qsampled,245,,,,
runif,245,,,,
m2,245,,,,
qsampled,246,,,,
runif,246,,,,
m2,246,,,,
qsampled,247,,,,
runif,247,,,,
m2,247,,,,
qsampled,248,,,,
runif,248,,,,
m2,248,,,,
qsampled,249,,,,
runif,249,,,,
m2,249,,,,
qsampled,250,,,,
runif,250,,,,
m2,250,,,,
qsampled,251,,,,
runif,251,,,,
m2,251,,,,
qsampled,252,,,,
runif,252,,,,
m2,252,,,,
qsampled,253,,,,
runif,253,,,,
m2,253,,,,
qsampled,254,,,,
runif,254,,,,
m2,254,,,,
qsampled,255,,,,
runif,255,,,,
m2,255,,,,
qsampled,256,,,,
runif,256,,,,
m2,256,,,,
qsampled,257,,,,
runif,257,,,,
m2,257,,,,
qsampled,258,,,,
runif,258,,,,
m2,258,,,,
qsampled,259,,,,
runif,259,,,,
m2,259,,,,
qsampled,260,,,,
runif,260,,,,
m2,260,,,,
qsampled,261,,,,
runif,261,,,,
m2,261,,,,
qsampled,262,,,,
runif,262,,,,
m2,262,,,,
qsampled,263,,,,
runif,263,,,,
m2,263,,,,
qsampled,264,,,,
runif,264,,,,
m2,264,,,,
qsampled,265,,,,
runif,265,,,,
m2,265,,,,
qsampled,266,,,,
runif,266,,,,
m2,266,,,,
qsampled,267,,,,
runif,267,,,,
m2,267,,,,
qsampled,268,,,,
runif,268,,,,
m2,268,,,,
