fpr,tpr,tprU,tprL
0.456,0.9501661129568106,1.010606885176986,0.8897253407366352
0.457,0.9505813953488372,1.0107829557855816,0.8903798349120928
0.458,0.9509966777408638,1.0109578501859138,0.8910355052958138
0.459,0.9514119601328904,1.0111315541742871,0.8916923660914937
0.46,0.951827242524917,1.011304053245328,0.8923504318045061
0.461,0.9522425249169435,1.0114753325828993,0.8930097172509878
0.462,0.9526578073089701,1.0116453770506606,0.8936702375672796
0.463,0.9530730897009967,1.0118141711822535,0.8943320082197399
0.464,0.953765227021041,1.0120926731201543,0.8954377809219277
0.465,0.9540420819490587,1.0122030722892041,0.8958810916089134
0.466,0.9543189368770765,1.0123128917290019,0.8963249820251511
0.467,0.9545957918050941,1.0124221264157802,0.8967694571944079
0.468,0.9548726467331119,1.0125307712496627,0.897214522216561
0.469,0.9551495016611296,1.0126388210530335,0.8976601822692257
0.47,0.9554263565891473,1.0127462705688608,0.8981064426094338
0.471,0.9557032115171651,1.0128531144589756,0.8985533085753546
0.472,0.9559800664451827,1.012959347302299,0.8990007855880664
0.473,0.9562569213732005,1.013064963593023,0.8994488791533781
0.474,0.9565337763012182,1.0131699577387345,0.8998975948637017
0.475,0.9568106312292359,1.0132743240584923,0.9003469383999796
0.476,0.9570874861572536,1.0133780567808415,0.9007969155336656
0.477,0.9573643410852714,1.013481150041776,0.9012475321287666
0.478,0.9576411960132891,1.0135835978826382,0.9016987941439402
0.479,0.9579180509413068,1.0136853942479573,0.9021507076346563
0.48,0.9581949058693245,1.013786532983226,0.902603278755423
0.481,0.9584717607973422,1.0138870078326079,0.9030565137620765
0.482,0.95874861572536,1.0139868124365772,0.9035104190141426
0.483,0.9590254706533776,1.0140859403294886,0.9039650009772665
0.484,0.9593023255813954,1.0141843849370713,0.9044202662257194
0.485,0.9595791805094132,1.0142821395738468,0.9048762214449794
0.486,0.9598560354374308,1.0143791974404683,0.9053328734343933
0.487,0.9601328903654486,1.0144755516209762,0.905790229109921
0.488,0.9604097452934662,1.014571195079968,0.9062482955069645
0.489,0.960686600221484,1.0146661206596803,0.9067070797832877
0.49,0.9609634551495017,1.014760321076977,0.9071665892220263
0.491,0.9612403100775194,1.0148537889202418,0.9076268312347971
0.492,0.9615171650055372,1.0149465166461709,0.9080878133649035
0.493,0.9617940199335548,1.0150384965764625,0.9085495432906472
0.494,0.9620708748615726,1.015129720894397,0.9090120288287482
0.495,0.9623477297895903,1.0152201816413058,0.9094752779378747
0.496,0.962624584717608,1.0153098707129233,0.9099392987222927
0.497,0.9629014396456257,1.0153987798556168,0.9104040994356345
0.498,0.9631782945736435,1.01548690066249,0.9108696884847969
0.499,0.9634551495016612,1.0155742245693546,0.9113360744339678
0.5,0.9637320044296789,1.0156607428505648,0.9118032660087929
0.501,0.9640088593576966,1.0157464466147084,0.9122712721006849
0.502,0.9642857142857143,1.0158313268001486,0.9127401017712801
0.503,0.9645625692137321,1.0159153741704108,0.9132097642570534
0.504,0.9648394241417497,1.0159985793094062,0.9136802689740933
0.505,0.9653519798868636,1.0161503655802993,0.9145535941934281
0.506,0.9655876807039598,1.016219167891954,0.9149561935159656
0.507,0.965823381521056,1.0162873332942195,0.9153594297478924
0.508,0.9660590823381522,1.0163548554224529,0.9157633092538515
0.509,0.9662947831552483,1.016421727801994,0.9161678385085025
0.51,0.9665304839723445,1.0164879438454757,0.9165730240992134
0.511,0.9667661847894407,1.0165534968500476,0.9169788727288336
0.512,0.9670018856065368,1.0166183799945139,0.9173853912185597
0.513,0.967237586423633,1.0166825863363766,0.9177925865108895
0.514,0.9674732872407291,1.0167461088087844,0.9182004656726738
0.515,0.9677089880578253,1.016808940217382,0.9186090358982686
0.516,0.9679446888749215,1.0168710732370556,0.9190183045127874
0.517,0.9681803896920177,1.0169325004085694,0.9194282789754659
0.518,0.9684160905091138,1.0169932141350937,0.9198389668831339
0.519,0.9686517913262099,1.0170532066786115,0.9202503759738083
0.52,0.9688874921433062,1.0171124701562073,0.920662514130405
0.521,0.9691231929604023,1.0171709965362274,0.9210753893845772
0.522,0.9693588937774985,1.0172287776343085,0.9214890099206886
0.523,0.9695945945945946,1.0172858051092695,0.9219033840799197
0.524,0.9698302954116909,1.0173420704588594,0.9223185203645223
0.525,0.970065996228787,1.017397565015355,0.922734427442219
0.526,0.9703016970458831,1.0174522799410037,0.9231511141507626
0.527,0.9705373978629793,1.017506206223303,0.9235685895026557
0.528,0.9707730986800754,1.017559334670109,0.9239868626900418
0.529,0.9710087994971717,1.01761165590457,0.9244059430897733
0.53,0.9712445003142678,1.0176631603598703,0.9248258402686653
0.531,0.9714802011313639,1.0177138382737843,0.9252465639889436
0.532,0.9717159019484601,1.0177636796830252,0.9256681242138951
0.533,0.9719516027655563,1.017812674417383,0.9260905311137295
0.534,0.9721873035826525,1.0178608120936394,0.9265137950716655
0.535,0.9724230043997486,1.017908082109252,0.926937926690245
0.536,0.9726587052168448,1.0179544736357944,0.9273629367978953
0.537,0.972894406033941,1.0179999756121403,0.9277888364557415
0.538,0.9731301068510371,1.0180445767373847,0.9282156369646896
0.539,0.9733658076681333,1.0180882654634804,0.9286433498727863
0.54,0.9736015084852294,1.0181310299875848,0.929071986982874
0.541,0.9738372093023256,1.0181728582440972,0.9295015603605541
0.542,0.9740729101194218,1.0182137378963727,0.9299320823424707
0.543,0.974308610936518,1.018253656328098,0.9303635655449379
0.544,0.9745443117536141,1.0182926006343094,0.9307960228729187
0.545,0.9747800125707102,1.0183305576120374,0.9312294675293831
0.546,0.9750157133878065,1.0183675137505561,0.9316639130250569
0.547,0.9752514142049026,1.0184034552212193,0.9320993731885857
0.548,0.9754871150219988,1.0184383678668603,0.9325358621771372
0.549,0.9757228158390949,1.018472237190731,0.9329733944874588
0.55,0.9759585166561912,1.0185050483449594,0.933411984967423
0.551,0.9761942174732873,1.0185367861184953,0.9338516488280791
0.552,0.9764299182903834,1.0185674349245197,0.9342924016562472
0.553,0.9766656191074796,1.0185969787872848,0.9347342594276743
0.554,0.9769013199245757,1.018625401328358,0.9351772385207935
0.555,0.977137020741672,1.0186526857522298,0.9356213557311143
0.556,0.9773727215587681,1.018678814831255,0.9360666282862811
0.557,0.9776084223758643,1.0187037708898883,0.9365130738618402
0.558,0.9778441231929604,1.0187275357881678,0.9369607105977531
0.559,0.9780798240100566,1.0187500909044103,0.9374095571157028
0.56,0.9783155248271528,1.0187714171170668,0.9378596325372389
0.561,0.9785512256442489,1.0187914947856875,0.9383109565028103
0.562,0.9787869264613451,1.0188103037309468,0.9387635491917433
0.563,0.9790226272784412,1.0188278232136643,0.9392174313432183
0.564,0.9792583280955375,1.0188440319127647,0.9396726242783102
0.565,0.9794940289126336,1.0188589079021104,0.9401291499231568
0.566,0.9797297297297297,1.0188724286261295,0.9405870308333298
0.567,0.9799654305468259,1.0188845708741692,0.9410462902194827
0.568,0.9802011313639221,1.0188953107534866,0.9415069519743575
0.569,0.9804368321810183,1.0189046236607915,0.9419690407012451
0.57,0.9806725329981144,1.018912484252241,0.9424325817439878
0.571,0.9809082338152106,1.0189188664117854,0.9428976012186359
0.572,0.9811439346323068,1.0189237432177505,0.943364126046863
0.573,0.9813796354494029,1.0189270869075364,0.9438321839912694
0.574,0.9816153362664991,1.0189288688403006,0.9443018036926975
0.575,0.9818510370835952,1.0189290594574838,0.9447730147097066
0.576,0.9820867379006915,1.0189276282410205,0.9452458475603625
0.577,0.9823224387177876,1.0189245436690726,0.9457203337665027
0.578,0.9825581395348837,1.018919773169097,0.9461965059006703
0.579,0.9827938403519799,1.0189132830680543,0.9466743976359056
0.58,0.983029541169076,1.018905038539537,0.9471540437986149
0.581,0.9832652419861723,1.0188950035475872,0.9476354804247573
0.582,0.9835009428032684,1.0188831407869405,0.9481187448195962
0.583,0.9837366436203646,1.0188694116194192,0.94860387562131
0.584,0.9839723444374607,1.0188537760061647,0.9490909128687567
0.585,0.984208045254557,1.0188361924353708,0.949579898073743
0.586,0.9844437460716531,1.0188166178451492,0.9500708742981571
0.587,0.9846794468887492,1.0187950075411178,0.9505638862363807
0.588,0.9849151477058454,1.0187713151082674,0.9510589803034234
0.589,0.9851508485229415,1.0187454923166084,0.9515562047292746
0.59,0.9853865493400378,1.0187174890200565,0.952055609660019
0.591,0.9856222501571339,1.0186872530479532,0.9525572472663145
0.592,0.98585795097423,1.018654730088556,0.953061171859904
0.593,0.9860936517913262,1.018619863563757,0.9535674400188953
0.594,0.9863293526084224,1.018582594494213,0.9540761107226317
0.595,0.9865650534255186,1.0185428613539673,0.9545872454970697
0.596,0.9868007542426147,1.018500599913554,0.9551009085716755
0.597,0.9870364550597109,1.0184557430704395,0.9556171670489825
0.598,0.9872721558768071,1.0184082206655374,0.9561360910880767
0.599,0.9875078566939032,1.0183579592843657,0.9566577541034407
0.6,0.9877435575109994,1.0183048820412495,0.9571822329807494
0.601,0.9879792583280955,1.0182489083447643,0.9577096083114267
0.602,0.9882149591451918,1.0181899536423908,0.9582399646479927
0.603,0.9884506599622879,1.0181279291420788,0.9587733907824969
0.604,0.9886863607793841,1.0180627415081187,0.9593099800506494
0.605,0.9889220615964802,1.0179942925283598,0.9598498306646007
0.606,0.9891577624135763,1.0179224787494043,0.9603930460777484
0.607,0.9893934632306726,1.0178471910759286,0.9609397353854165
0.608,0.9896291640477687,1.0177683143297214,0.9614900137658161
0.609,0.9898648648648649,1.0176857267633732,0.9620440029663566
0.61,0.990100565681961,1.017599299522787,0.9626018318411351
0.611,0.9903362664990573,1.0175088960517606,0.963163636946354
0.612,0.9905719673161534,1.0174143714308272,0.9637295632014795
0.613,0.9908076681332495,1.0173155716412532,0.9642997646252458
0.614,0.9910433689503457,1.0172123327435674,0.9648744051571241
0.615,0.9912790697674418,1.017104479958171,0.9654536595767127
0.616,0.9915147705845381,1.0169918266333642,0.9660377145357119
0.617,0.9917504714016342,1.0168741730834685,0.9666267697197999
0.618,0.9919861722187304,1.0167513052764736,0.9672210391609872
0.619,0.9922218730358265,1.016622993346681,0.9678207527249719
0.62,0.9924575738529227,1.01648898990294,0.9684261578029054
0.621,0.9926932746700189,1.016349028097048,0.9690375212429898
0.622,0.992928975487115,1.016202819409401,0.9696551315648291
0.623,0.9931646763042112,1.0160500510995822,0.9702793015088402
0.624,0.9934003771213074,1.0158903832577546,0.9709103709848601
0.625,0.9936360779384036,1.0157234453776756,0.9715487104991317
0.626,0.9938717787554997,1.0155488323528994,0.9721947251580999
0.627,0.9941074795725958,1.015366099772854,0.9728488593723376
0.628,0.994343180389692,1.015174758363054,0.9735116024163302
0.629,0.9945788812067882,1.0149742673710374,0.9741834950425391
0.63,0.9948145820238844,1.014764026642835,0.9748651374049339
0.631,0.9950502828409805,1.0145433670584014,0.9755571986235596
0.632,0.9952859836580767,1.014311538890382,0.9762604284257715
0.633,0.9955216844751729,1.0140676975069458,0.9769756714433999
0.634,0.995757385292269,1.0138108856381585,0.9777038849463794
0.635,0.9959930861093652,1.0135400111388546,0.9784461610798758
0.636,0.9962287869264613,1.013253818765761,0.9792037550871617
0.637,0.9964644877435576,1.012950853873028,0.9799781216140869
0.638,0.9967001885606537,1.0126294150035136,0.9807709621177939
0.639,0.9969358893777498,1.0122874909185664,0.9815842878369332
0.64,0.997171590194846,1.0119226753262947,0.9824205050633974
0.641,0.9974072910119421,1.0115320488197648,0.9832825332041195
0.642,0.9976429918290384,1.0111120111545568,0.9841739725035199
0.643,0.9978786926461345,1.0106580356628898,0.9850993496293791
0.644,0.9981143934632307,1.0101642964576842,0.9860644904687771
0.645,0.9983500942803268,1.0096230772173649,0.9870771113432889
0.646,0.998585795097423,1.0090237812206608,0.9881478089741851
0.647,0.9988214959145192,1.0083511544711625,0.9892918373578758
0.648,0.9990571967316153,1.0075817880995734,0.9905326053636572
0.649,0.9992928975487115,1.0066762810320657,0.9919095140653572
0.65,0.9995285983658077,1.005557816658508,0.9934993800731075
0.651,0.9997642991829039,1.0040281029620353,0.9955004954037724
0.652,1.0,1.0,1.0
0.653,1.0,1.0,1.0
0.654,1.0,1.0,1.0
0.655,1.0,1.0,1.0
0.656,1.0,1.0,1.0
0.657,1.0,1.0,1.0
0.658,1.0,1.0,1.0
0.659,1.0,1.0,1.0
0.66,1.0,1.0,1.0
0.661,1.0,1.0,1.0
0.662,1.0,1.0,1.0
0.663,1.0,1.0,1.0
0.664,1.0,1.0,1.0
0.665,1.0,1.0,1.0
0.666,1.0,1.0,1.0
0.667,1.0,1.0,1.0
0.668,1.0,1.0,1.0
0.669,1.0,1.0,1.0
0.67,1.0,1.0,1.0
0.671,1.0,1.0,1.0
0.672,1.0,1.0,1.0
0.673,1.0,1.0,1.0
0.674,1.0,1.0,1.0
0.675,1.0,1.0,1.0
0.676,1.0,1.0,1.0
0.677,1.0,1.0,1.0
0.678,1.0,1.0,1.0
0.679,1.0,1.0,1.0
0.68,1.0,1.0,1.0
0.681,1.0,1.0,1.0
0.682,1.0,1.0,1.0
0.683,1.0,1.0,1.0
0.684,1.0,1.0,1.0
0.685,1.0,1.0,1.0
0.686,1.0,1.0,1.0
0.687,1.0,1.0,1.0
0.688,1.0,1.0,1.0
0.689,1.0,1.0,1.0
0.69,1.0,1.0,1.0
0.691,1.0,1.0,1.0
0.692,1.0,1.0,1.0
0.693,1.0,1.0,1.0
0.694,1.0,1.0,1.0
0.695,1.0,1.0,1.0
0.696,1.0,1.0,1.0
0.697,1.0,1.0,1.0
0.698,1.0,1.0,1.0
0.699,1.0,1.0,1.0
0.7,1.0,1.0,1.0
0.701,1.0,1.0,1.0
0.702,1.0,1.0,1.0
0.703,1.0,1.0,1.0
0.704,1.0,1.0,1.0
0.705,1.0,1.0,1.0
0.706,1.0,1.0,1.0
0.707,1.0,1.0,1.0
0.708,1.0,1.0,1.0
0.709,1.0,1.0,1.0
0.71,1.0,1.0,1.0
0.711,1.0,1.0,1.0
0.712,1.0,1.0,1.0
0.713,1.0,1.0,1.0
0.714,1.0,1.0,1.0
0.715,1.0,1.0,1.0
0.716,1.0,1.0,1.0
0.717,1.0,1.0,1.0
0.718,1.0,1.0,1.0
0.719,1.0,1.0,1.0
0.72,1.0,1.0,1.0
0.721,1.0,1.0,1.0
0.722,1.0,1.0,1.0
0.723,1.0,1.0,1.0
0.724,1.0,1.0,1.0
0.725,1.0,1.0,1.0
0.726,1.0,1.0,1.0
0.727,1.0,1.0,1.0
0.728,1.0,1.0,1.0
0.729,1.0,1.0,1.0
0.73,1.0,1.0,1.0
0.731,1.0,1.0,1.0
0.732,1.0,1.0,1.0
0.733,1.0,1.0,1.0
0.734,1.0,1.0,1.0
0.735,1.0,1.0,1.0
0.736,1.0,1.0,1.0
0.737,1.0,1.0,1.0
0.738,1.0,1.0,1.0
0.739,1.0,1.0,1.0
0.74,1.0,1.0,1.0
0.741,1.0,1.0,1.0
0.742,1.0,1.0,1.0
0.743,1.0,1.0,1.0
0.744,1.0,1.0,1.0
0.745,1.0,1.0,1.0
0.746,1.0,1.0,1.0
0.747,1.0,1.0,1.0
0.748,1.0,1.0,1.0
0.749,1.0,1.0,1.0
0.75,1.0,1.0,1.0
0.751,1.0,1.0,1.0
0.752,1.0,1.0,1.0
0.753,1.0,1.0,1.0
0.754,1.0,1.0,1.0
0.755,1.0,1.0,1.0
0.756,1.0,1.0,1.0
0.757,1.0,1.0,1.0
0.758,1.0,1.0,1.0
0.759,1.0,1.0,1.0
0.76,1.0,1.0,1.0
0.761,1.0,1.0,1.0
0.762,1.0,1.0,1.0
0.763,1.0,1.0,1.0
0.764,1.0,1.0,1.0
0.765,1.0,1.0,1.0
0.766,1.0,1.0,1.0
0.767,1.0,1.0,1.0
0.768,1.0,1.0,1.0
0.769,1.0,1.0,1.0
0.77,1.0,1.0,1.0
0.771,1.0,1.0,1.0
0.772,1.0,1.0,1.0
0.773,1.0,1.0,1.0
0.774,1.0,1.0,1.0
0.775,1.0,1.0,1.0
0.776,1.0,1.0,1.0
0.777,1.0,1.0,1.0
0.778,1.0,1.0,1.0
0.779,1.0,1.0,1.0
0.78,1.0,1.0,1.0
0.781,1.0,1.0,1.0
0.782,1.0,1.0,1.0
0.783,1.0,1.0,1.0
0.784,1.0,1.0,1.0
0.785,1.0,1.0,1.0
0.786,1.0,1.0,1.0
0.787,1.0,1.0,1.0
0.788,1.0,1.0,1.0
0.789,1.0,1.0,1.0
0.79,1.0,1.0,1.0
0.791,1.0,1.0,1.0
0.792,1.0,1.0,1.0
0.793,1.0,1.0,1.0
0.794,1.0,1.0,1.0
0.795,1.0,1.0,1.0
0.796,1.0,1.0,1.0
0.797,1.0,1.0,1.0
0.798,1.0,1.0,1.0
0.799,1.0,1.0,1.0
0.8,1.0,1.0,1.0
0.801,1.0,1.0,1.0
0.802,1.0,1.0,1.0
0.803,1.0,1.0,1.0
0.804,1.0,1.0,1.0
0.805,1.0,1.0,1.0
0.806,1.0,1.0,1.0
0.807,1.0,1.0,1.0
0.808,1.0,1.0,1.0
0.809,1.0,1.0,1.0
0.81,1.0,1.0,1.0
0.811,1.0,1.0,1.0
0.812,1.0,1.0,1.0
0.813,1.0,1.0,1.0
0.814,1.0,1.0,1.0
0.815,1.0,1.0,1.0
0.816,1.0,1.0,1.0
0.817,1.0,1.0,1.0
0.818,1.0,1.0,1.0
0.819,1.0,1.0,1.0
0.82,1.0,1.0,1.0
0.821,1.0,1.0,1.0
0.822,1.0,1.0,1.0
0.823,1.0,1.0,1.0
0.824,1.0,1.0,1.0
0.825,1.0,1.0,1.0
0.826,1.0,1.0,1.0
0.827,1.0,1.0,1.0
0.828,1.0,1.0,1.0
0.829,1.0,1.0,1.0
0.83,1.0,1.0,1.0
0.831,1.0,1.0,1.0
0.832,1.0,1.0,1.0
0.833,1.0,1.0,1.0
0.834,1.0,1.0,1.0
0.835,1.0,1.0,1.0
0.836,1.0,1.0,1.0
0.837,1.0,1.0,1.0
0.838,1.0,1.0,1.0
0.839,1.0,1.0,1.0
0.84,1.0,1.0,1.0
0.841,1.0,1.0,1.0
0.842,1.0,1.0,1.0
0.843,1.0,1.0,1.0
0.844,1.0,1.0,1.0
0.845,1.0,1.0,1.0
0.846,1.0,1.0,1.0
0.847,1.0,1.0,1.0
0.848,1.0,1.0,1.0
0.849,1.0,1.0,1.0
0.85,1.0,1.0,1.0
0.851,1.0,1.0,1.0
0.852,1.0,1.0,1.0
0.853,1.0,1.0,1.0
0.854,1.0,1.0,1.0
0.855,1.0,1.0,1.0
0.856,1.0,1.0,1.0
0.857,1.0,1.0,1.0
0.858,1.0,1.0,1.0
0.859,1.0,1.0,1.0
0.86,1.0,1.0,1.0
0.861,1.0,1.0,1.0
0.862,1.0,1.0,1.0
0.863,1.0,1.0,1.0
0.864,1.0,1.0,1.0
0.865,1.0,1.0,1.0
0.866,1.0,1.0,1.0
0.867,1.0,1.0,1.0
0.868,1.0,1.0,1.0
0.869,1.0,1.0,1.0
0.87,1.0,1.0,1.0
0.871,1.0,1.0,1.0
0.872,1.0,1.0,1.0
0.873,1.0,1.0,1.0
0.874,1.0,1.0,1.0
0.875,1.0,1.0,1.0
0.876,1.0,1.0,1.0
0.877,1.0,1.0,1.0
0.878,1.0,1.0,1.0
0.879,1.0,1.0,1.0
0.88,1.0,1.0,1.0
0.881,1.0,1.0,1.0
0.882,1.0,1.0,1.0
0.883,1.0,1.0,1.0
0.884,1.0,1.0,1.0
0.885,1.0,1.0,1.0
0.886,1.0,1.0,1.0
0.887,1.0,1.0,1.0
0.888,1.0,1.0,1.0
0.889,1.0,1.0,1.0
0.89,1.0,1.0,1.0
0.891,1.0,1.0,1.0
0.892,1.0,1.0,1.0
0.893,1.0,1.0,1.0
0.894,1.0,1.0,1.0
0.895,1.0,1.0,1.0
0.896,1.0,1.0,1.0
0.897,1.0,1.0,1.0
0.898,1.0,1.0,1.0
0.899,1.0,1.0,1.0
0.9,1.0,1.0,1.0
0.901,1.0,1.0,1.0
0.902,1.0,1.0,1.0
0.903,1.0,1.0,1.0
0.904,1.0,1.0,1.0
0.905,1.0,1.0,1.0
0.906,1.0,1.0,1.0
0.907,1.0,1.0,1.0
0.908,1.0,1.0,1.0
0.909,1.0,1.0,1.0
0.91,1.0,1.0,1.0
0.911,1.0,1.0,1.0
0.912,1.0,1.0,1.0
0.913,1.0,1.0,1.0
0.914,1.0,1.0,1.0
0.915,1.0,1.0,1.0
0.916,1.0,1.0,1.0
0.917,1.0,1.0,1.0
0.918,1.0,1.0,1.0
0.919,1.0,1.0,1.0
0.92,1.0,1.0,1.0
0.921,1.0,1.0,1.0
0.922,1.0,1.0,1.0
0.923,1.0,1.0,1.0
0.924,1.0,1.0,1.0
0.925,1.0,1.0,1.0
0.926,1.0,1.0,1.0
0.927,1.0,1.0,1.0
0.928,1.0,1.0,1.0
0.929,1.0,1.0,1.0
0.93,1.0,1.0,1.0
0.931,1.0,1.0,1.0
0.932,1.0,1.0,1.0
0.933,1.0,1.0,1.0
0.934,1.0,1.0,1.0
0.935,1.0,1.0,1.0
0.936,1.0,1.0,1.0
0.937,1.0,1.0,1.0
0.938,1.0,1.0,1.0
0.939,1.0,1.0,1.0
0.94,1.0,1.0,1.0
0.941,1.0,1.0,1.0
0.942,1.0,1.0,1.0
0.943,1.0,1.0,1.0
0.944,1.0,1.0,1.0
0.945,1.0,1.0,1.0
0.946,1.0,1.0,1.0
0.947,1.0,1.0,1.0
0.948,1.0,1.0,1.0
0.949,1.0,1.0,1.0
0.95,1.0,1.0,1.0
0.951,1.0,1.0,1.0
0.952,1.0,1.0,1.0
0.953,1.0,1.0,1.0
0.954,1.0,1.0,1.0
0.955,1.0,1.0,1.0
0.956,1.0,1.0,1.0
0.957,1.0,1.0,1.0
0.958,1.0,1.0,1.0
0.959,1.0,1.0,1.0
0.96,1.0,1.0,1.0
0.961,1.0,1.0,1.0
0.962,1.0,1.0,1.0
0.963,1.0,1.0,1.0
0.964,1.0,1.0,1.0
0.965,1.0,1.0,1.0
0.966,1.0,1.0,1.0
0.967,1.0,1.0,1.0
0.968,1.0,1.0,1.0
0.969,1.0,1.0,1.0
0.97,1.0,1.0,1.0
0.971,1.0,1.0,1.0
0.972,1.0,1.0,1.0
0.973,1.0,1.0,1.0
0.974,1.0,1.0,1.0
0.975,1.0,1.0,1.0
0.976,1.0,1.0,1.0
0.977,1.0,1.0,1.0
0.978,1.0,1.0,1.0
0.979,1.0,1.0,1.0
0.98,1.0,1.0,1.0
0.981,1.0,1.0,1.0
0.982,1.0,1.0,1.0
0.983,1.0,1.0,1.0
0.984,1.0,1.0,1.0
0.985,1.0,1.0,1.0
0.986,1.0,1.0,1.0
0.987,1.0,1.0,1.0
0.988,1.0,1.0,1.0
0.989,1.0,1.0,1.0
0.99,1.0,1.0,1.0
0.991,1.0,1.0,1.0
0.992,1.0,1.0,1.0
0.993,1.0,1.0,1.0
0.994,1.0,1.0,1.0
0.995,1.0,1.0,1.0
0.996,1.0,1.0,1.0
0.997,1.0,1.0,1.0
0.998,1.0,1.0,1.0
0.999,1.0,1.0,1.0
1.0,1.0,1.0,1.0
