questions,variable,mean,var,lower,upper
82,m2_diss,0.5309571936998904,0.008293763051455882,0.5182585261307682,0.5436558612690126
82,m3_diss,1.576561933164925,0.009407109884541832,1.5630377684692147,1.5900860978606348
82,qsampled_diss,0.40742969848036154,0.005346445812016183,0.3972340482764359,0.4176253486842873
82,random_diss,1.2038293626284027,0.01345565883658247,1.1876547150804353,1.22000401017637
83,m2_diss,0.5459524194558284,0.008705383820054993,0.5329424491794367,0.5589623897322199
83,m3_diss,1.6002057269272079,0.009137960109435751,1.5868764383240541,1.6135350155303616
83,qsampled_diss,0.40934085280214794,0.00559999601008967,0.39890624329477553,0.41977546230952034
83,random_diss,1.2226834761285594,0.0136017561487049,1.206421256029392,1.2389456962277268
84,m2_diss,0.5466717117779227,0.008512238915663033,0.5338068760604956,0.5595365474953499
84,m3_diss,1.5932793947441641,0.009068192771574739,1.580001087475673,1.606557702012655
84,qsampled_diss,0.41151177654527393,0.005468949911819247,0.4011999804835473,0.42182357260700054
84,random_diss,1.2174756440607988,0.013158654994955193,1.2014805023334323,1.2334707857881653
85,m2_diss,0.5483143738672162,0.008308192162820785,0.535604664816523,0.5610240829179093
85,m3_diss,1.5854979871068653,0.008819402254739091,1.5724030951940478,1.5985928790196842
85,qsampled_diss,0.4133701371780839,0.005400221053910729,0.40312334067868266,0.42361693367748526
85,random_diss,1.2122702933886385,0.012853624554698522,1.1964616301689732,1.2280789566083032
86,m2_diss,0.5500491249827677,0.008051372582166543,0.5375373966908392,0.5625608532746962
86,m3_diss,1.5781291007668827,0.00865003638139879,1.5651605540922362,1.5910976474415288
86,qsampled_diss,0.4151948884651372,0.005226761554092396,0.40511400286383886,0.42527577406643563
86,random_diss,1.2070446681446683,0.012648198721265056,1.1913628402742071,1.2227264960151294
87,m2_diss,0.5529382433401877,0.007840991281362812,0.5405910619633535,0.5652854247170221
87,m3_diss,1.5707340184215821,0.008434122621424504,1.5579283486616153,1.5835396881815493
87,qsampled_diss,0.4178344617172945,0.005231954162030408,0.4077485698524141,0.4279203535821749
87,random_diss,1.203723193488787,0.012486656318130493,1.1881418313459118,1.2193045556316628
88,m2_diss,0.5532093760952654,0.007674182450223879,0.5409942374006248,0.5654245147899059
88,m3_diss,1.5596438758235813,0.00816905863233029,1.5470410379627706,1.5722467136843934
88,qsampled_diss,0.42020040351545596,0.005195234976069793,0.41014996664625264,0.43025084038465927
88,random_diss,1.198945694728275,0.012320615274124314,1.183468275701256,1.214423113755294
89,m2_diss,0.553656461414514,0.0074762364735436165,0.5415998890482967,0.5657130337807312
89,m3_diss,1.5525370701327197,0.008015101912352107,1.5400535557264903,1.565020584538949
89,qsampled_diss,0.4226292847342165,0.005071633801433528,0.4126991238176529,0.43255944565078003
89,random_diss,1.1941389381484757,0.012101549674438342,1.1787997336883835,1.2094781426085683
90,m2_diss,0.5548241160888042,0.007273651288579075,0.542932015320011,0.5667162168575974
90,m3_diss,1.5454002914322935,0.007837442622212355,1.5330559044021983,1.5577446784623896
90,qsampled_diss,0.4251219776783439,0.0049160073440294,0.4153453606354494,0.43489859472123843
90,random_diss,1.189186243649234,0.011943885532057138,1.1739472896298278,1.2044251976686402
91,m2_diss,0.5557275555238054,0.00708387728678987,0.5439916161574484,0.5674634948901626
91,m3_diss,1.5352025908933948,0.007740410659943262,1.5229348570934065,1.5474703246933823
91,qsampled_diss,0.4268717548255479,0.00483161443958701,0.41717941845910067,0.4365640911919949
91,random_diss,1.1841759913293284,0.011674477624943048,1.169109883514828,1.1992420991438284
92,m2_diss,0.5577691784082683,0.006958678950973698,0.546137410113109,0.5694009467034277
92,m3_diss,1.528892504827813,0.007567320069930352,1.516762711699721,1.541022297955904
92,qsampled_diss,0.4286611720337634,0.0046937417617710754,0.41910812450582524,0.4382142195617016
92,random_diss,1.179681519705477,0.011391114061540692,1.164799377754621,1.194563661656333
93,m2_diss,0.5635426279722526,0.0068106409453556485,0.552035251147213,0.5750500047972925
93,m3_diss,1.5234671376346245,0.007392267467428456,1.5114784628729723,1.5354558123962767
93,qsampled_diss,0.4312234923121847,0.00460314591394793,0.42176308765441967,0.44068389696994964
93,random_diss,1.1745469741511227,0.011149012512549196,1.1598238306905377,1.1892701176117078
94,m2_diss,0.5618733525133817,0.006667664598063247,0.5504874040128537,0.5732593010139097
94,m3_diss,1.513312589395988,0.007270840280162777,1.5014227867869778,1.5252023920049982
94,qsampled_diss,0.4336591468225058,0.004545824718177601,0.4242578300708743,0.44306046357413736
94,random_diss,1.1697785272831462,0.010902917085126944,1.1552187846876771,1.1843382698786153
95,m2_diss,0.5602389642038709,0.006529143954789916,0.5489719079044589,0.5715060205032828
95,m3_diss,1.503814224778229,0.007172329538628327,1.4920052427932615,1.5156232067631963
95,qsampled_diss,0.4357186164094154,0.0044641253171931,0.42640216482852716,0.4450350679903036
95,random_diss,1.1653308750789257,0.010735053277130384,1.1508836498144814,1.1797781003433705
96,m2_diss,0.5586383806358437,0.006394895767907431,0.5474877590526943,0.5697890022189931
96,m3_diss,1.4971586425040533,0.007047605910232117,1.485452787296122,1.5088644977119845
96,qsampled_diss,0.4375936869294861,0.0044006478231729835,0.42834371000304017,0.446843663855932
96,random_diss,1.1606501196807604,0.010519920675297972,1.146348389677104,1.1749518496844162
97,m2_diss,0.5592750395543383,0.006303452239622261,0.5482044289386797,0.5703456501699969
97,m3_diss,1.4901905827375206,0.006948548145072797,1.478567284592232,1.5018138808828092
97,qsampled_diss,0.4399821657572411,0.004299917578432069,0.43083866704837537,0.4491256644661068
97,random_diss,1.15692628159308,0.010338083421002994,1.1427486933674618,1.1711038698186984
98,m2_diss,0.5630953311879549,0.00624387842361525,0.5520771588376027,0.5741135035383068
98,m3_diss,1.4884413377620325,0.0068135617584029065,1.4769314936733522,1.4999511818507132
98,qsampled_diss,0.44545011013308483,0.004401122133706325,0.4361996347296587,0.45470058553651105
98,random_diss,1.15603575446912,0.010477098759381891,1.141763162136755,1.170308346801485
99,m2_diss,0.5709426808243849,0.006432153104225249,0.5597596240673911,0.582125737581379
99,m3_diss,1.5089745546163749,0.006846165567476879,1.497437205316747,1.5205119039160027
99,qsampled_diss,0.4474844868759255,0.0043960276496777684,0.43823936692996723,0.4567296068218839
99,random_diss,1.1727627618780287,0.0102873433313623,1.1586200087820948,1.1869055149739618
100,m2_diss,0.5713731475667476,0.006347326452910811,0.5602640761159333,0.5824822190175621
100,m3_diss,1.5200894147496038,0.006704295358856045,1.5086722330724656,1.531506596426742
100,qsampled_diss,0.44929175553984274,0.0044940939440200715,0.4399440846021003,0.45863942647758515
100,random_diss,1.1775071484842254,0.010087300322522436,1.1635025772199366,1.1915117197485139
101,m2_diss,0.5728461474506099,0.006236321355145607,0.5618346448563569,0.5838576500448631
101,m3_diss,1.5134893343869098,0.006603197886118268,1.5021585624400864,1.5248201063337337
101,qsampled_diss,0.45138711216935445,0.004423180421967645,0.44211348419109814,0.46066074014761077
101,random_diss,1.1730557489895395,0.00987957280897637,1.159196125720816,1.1869153722582633
102,m2_diss,0.5741456386921224,0.006149962134187436,0.563210644334366,0.5850806330498789
102,m3_diss,1.5067156295112392,0.006522121774854953,1.495454633775212,1.517976625247265
102,qsampled_diss,0.4531927417787854,0.004357848794309353,0.4439878556348622,0.4623976279227089
102,random_diss,1.1686263088639144,0.009705528186987116,1.1548893078596922,1.1823633098681365
103,m2_diss,0.5750664523017694,0.006016937055839489,0.5642503676766838,0.5858825369268549
103,m3_diss,1.5001925931698445,0.006422324603378366,1.489018083683143,1.5113671026565456
103,qsampled_diss,0.45520202978885776,0.004280607486005332,0.4460790850178837,0.46432497455983174
103,random_diss,1.1643579803999367,0.009616558385392686,1.1506840873505166,1.1780318734493571
104,m2_diss,0.5768941047891147,0.005879090026630125,0.5662026353795725,0.5875855741986572
104,m3_diss,1.4935985158792098,0.006305808064234331,1.482525836716061,1.5046711950423586
104,qsampled_diss,0.4572233610573685,0.004185375225623866,0.44820246783939355,0.46624425427534333
104,random_diss,1.160120698336427,0.00941797264372092,1.1465887274515767,1.1736526692212772
105,m2_diss,0.5776705379577736,0.005762466264611191,0.5670856432971871,0.5882554326183602
105,m3_diss,1.4872018951139085,0.0061830184478660144,1.4762375521059752,1.498166238121842
105,qsampled_diss,0.4590845609481021,0.004102844110613957,0.45015305173765024,0.468016070158554
105,random_diss,1.1559384742543852,0.009238096477714572,1.1425363515721598,1.1693405969366102
106,m2_diss,0.5799776611963483,0.005613424106047419,0.5695305487298409,0.5904247736628557
106,m3_diss,1.4792421065032801,0.006142810918225316,1.4683134716360493,1.49017074137051
106,qsampled_diss,0.46168989217022144,0.004044073813089835,0.4528225824217436,0.4705572019186994
106,random_diss,1.1526159663789632,0.009070563214137992,1.139335923736686,1.165896009021241
107,m2_diss,0.5808284469162065,0.00554484522666783,0.5704453464442206,0.5912115473881926
107,m3_diss,1.4732889044986337,0.006006734338603565,1.4624819939992175,1.4840958149980499
107,qsampled_diss,0.4636853061228539,0.003977707052831716,0.4548910574869255,0.47247955475878234
107,random_diss,1.1484949664539872,0.008879369131102976,1.1353556310839172,1.1616343018240567
108,m2_diss,0.5818575481148106,0.005452057962043462,0.5715616893952132,0.592153406834408
108,m3_diss,1.4669769994672697,0.00590628014017377,1.4562608351708681,1.4776931637636712
108,qsampled_diss,0.4656464313329795,0.003917516670980322,0.45691897330211706,0.4743738893638417
108,random_diss,1.1445506830742378,0.008693490741825514,1.1315496027836398,1.1575517633648358
109,m2_diss,0.583485444622048,0.005394730856657972,0.5732438582093513,0.5937270310347449
109,m3_diss,1.4609211889995253,0.005811785792883693,1.4502910940952403,1.4715512839038103
109,qsampled_diss,0.46758242731831134,0.003907142317456426,0.45886653295968854,0.4762983216769339
109,random_diss,1.1409188679585842,0.00856281771625206,1.1280158681195607,1.1538218677976078
110,m2_diss,0.5860461552339375,0.006065032540808151,0.5751869282741462,0.5969053821937287
110,m3_diss,1.4691177287072301,0.0064988325755538385,1.4578768563391207,1.48035860107534
110,qsampled_diss,0.4650230379064254,0.003938614262091196,0.456272110785549,0.4737739650273018
110,random_diss,1.1504101704454257,0.009008944344593447,1.1371753121910153,1.1636450286998365
111,m2_diss,0.5868952846423905,0.005948487249709386,0.5761408988988979,0.5976496703858833
111,m3_diss,1.4616015608325796,0.0063788862130225435,1.450464905728583,1.4727382159365763
111,qsampled_diss,0.466932448481627,0.00387283155356956,0.45825490803950225,0.4756099889237519
111,random_diss,1.1462803851866261,0.008858262537589423,1.1331566754542959,1.1594040949189564
112,m2_diss,0.5846302308060966,0.0059026445089933235,0.573917365203413,0.5953430964087801
112,m3_diss,1.4548633821922383,0.006265286109837736,1.4438263376179286,1.465900426766548
112,qsampled_diss,0.4650368271973789,0.003866486013575101,0.45636639863874146,0.4737072557560164
112,random_diss,1.142025242405338,0.008685346298209771,1.129030253533017,1.1550202312776592
113,m2_diss,0.5866381693964245,0.005798257129161932,0.5760204540577927,0.5972558847350564
113,m3_diss,1.4484893606776863,0.006151215174161785,1.4375532523872845,1.459425468968089
113,qsampled_diss,0.4669734377740834,0.0037931762285726115,0.458385599593402,0.4755612759547648
113,random_diss,1.1380871744819887,0.008526644949039318,1.12521145720287,1.1509628917611074
114,m2_diss,0.5874137047923298,0.0057010610539007965,0.5768853578379626,0.597942051746697
114,m3_diss,1.4414740561007602,0.006033630945150735,1.4306429773474854,1.452305134854035
114,qsampled_diss,0.46891508815529526,0.0037283306924334,0.46040097230166005,0.47742920400893046
114,random_diss,1.1342009366155248,0.00839860872187196,1.1214222559710783,1.1469796172599718
115,m2_diss,0.588556496078001,0.005587409593730003,0.5781336194556698,0.5989793727003324
115,m3_diss,1.43463519005118,0.0059360011137103395,1.423892097200878,1.445378282901482
115,qsampled_diss,0.4708517687295859,0.003672664047461577,0.4624014528372371,0.4793020846219347
115,random_diss,1.13037998466602,0.008253620226416581,1.1177120859234368,1.1430478834086037
116,m2_diss,0.592820498220072,0.005468101266247633,0.5825095022570588,0.6031314941830852
116,m3_diss,1.4325181061659271,0.005872523847892258,1.42183260891461,1.4432036034172442
116,qsampled_diss,0.476631213077587,0.0036479078971011743,0.4682094256611386,0.4850530004940358
116,random_diss,1.1287611577928067,0.00811519240217639,1.116199939793102,1.141322375792511
117,m2_diss,0.5936244367815451,0.0053738208333203134,0.5834027178778406,0.6038461556852498
117,m3_diss,1.4260061877314043,0.005765828710770781,1.4154182053349116,1.436594170127897
117,qsampled_diss,0.4784977176398545,0.003582972840454099,0.47015122335263865,0.4868442119270702
117,random_diss,1.1250771354614735,0.007978260663990816,1.112622344206082,1.1375319267168644
118,m2_diss,0.594873260434769,0.005292265443635903,0.5847294026498003,0.6050171182197376
118,m3_diss,1.4172283395487781,0.005697847000992815,1.4067029607642325,1.4277537183333233
118,qsampled_diss,0.48045543844349914,0.0035155615458349436,0.47218783390323765,0.4887230429837606
118,random_diss,1.1210503170379575,0.007892586213330863,1.1086625790899554,1.1334380549859602
119,m2_diss,0.595691396147215,0.005200780154293673,0.5856355969988758,0.6057471952955542
119,m3_diss,1.4109600630693018,0.005605382574322909,1.400520436309718,1.4213996898288856
119,qsampled_diss,0.48222796687755126,0.0034574755069190686,0.4740289477705795,0.4904269859845229
119,random_diss,1.1174412003989864,0.007758026091507412,1.1051595152322782,1.1297228855656938
120,m2_diss,0.5965057105173343,0.005114192557779573,0.5865339720323797,0.6064774490022888
120,m3_diss,1.4049313801492986,0.005513570983411549,1.3945776026585703,1.415285157640026
120,qsampled_diss,0.48398676115886125,0.0033999868907679896,0.47585619171217963,0.49211733060554275
120,random_diss,1.1138716665704065,0.007628974187744144,1.1016925604360879,1.1260507727047242
121,m2_diss,0.5973065284503134,0.005029749713500341,0.5874174566604098,0.6071956002402168
121,m3_diss,1.3990031292233769,0.0054240024901164394,1.388733795142532,1.4092724633042213
121,qsampled_diss,0.48571646421636694,0.0033439207086094587,0.4776532104555112,0.4937797179772228
121,random_diss,1.110361700100278,0.007503119696033185,1.0982834705358089,1.1224399296647465
122,m2_diss,0.5895423092114112,0.004630374521718301,0.5800539656348626,0.59903065278796
122,m3_diss,1.358257414985957,0.005139308820028197,1.348261220435874,1.3682536095360396
122,qsampled_diss,0.4879151950035881,0.003239211410960941,0.479979188971925,0.4958512010352512
122,random_diss,1.0859674874517256,0.007123209344577497,1.0741990122535219,1.0977359626499292
123,m2_diss,0.58973969204524,0.004610821013329895,0.5802714037242207,0.5992079803662596
123,m3_diss,1.382247043763682,0.0051273838713891415,1.372262453238543,1.392231634288822
123,qsampled_diss,0.4894410308245515,0.0032397503188025534,0.48150436466338886,0.497377696985714
123,random_diss,1.1022363298384996,0.0073492866722136,1.0902825587084812,1.114190100968518
124,m2_diss,0.5920604685705766,0.004783382112452247,0.5824166311568577,0.6017043059842955
124,m3_diss,1.399608098496647,0.0053112164919714745,1.3894460948955085,1.409770102097785
124,qsampled_diss,0.4910428845424125,0.0031700416587611443,0.4831920680319732,0.49889370105285186
124,random_diss,1.1124319502499898,0.007199196102235548,1.100600871524372,1.124263028975607
125,m2_diss,0.5950460089101689,0.004922373660425445,0.5852630634695267,0.6048289543508106
125,m3_diss,1.4281316302912963,0.005319451515937021,1.4179617516646936,1.438301508917899
125,qsampled_diss,0.49237995409091195,0.0031726180242905647,0.4845259479591313,0.5002339602226924
125,random_diss,1.1330030851672128,0.00749252625355619,1.1209333850697836,1.145072785264642
126,m2_diss,0.5974018345887671,0.004887713810802034,0.5876533922592136,0.6071502769183205
126,m3_diss,1.434878029308276,0.005364469895571831,1.4246652076377477,1.445090850978805
126,qsampled_diss,0.4949214198089587,0.0031395888098048465,0.48710840354007046,0.5027344360778467
126,random_diss,1.1379708264445707,0.0073403586691402475,1.1260243183144902,1.1499173345746516
127,m2_diss,0.5991157096881013,0.0048758397473145166,0.5893791158438744,0.6088523035323283
127,m3_diss,1.4441428608128783,0.005411275900760685,1.433885581515492,1.4544001401102646
127,qsampled_diss,0.4972738770837981,0.003172513019601683,0.4894200009257944,0.5051277532418018
127,random_diss,1.1454029876902825,0.007559923133112162,1.1332791243529932,1.1575268510275722
128,m2_diss,0.6022555295001917,0.0047993493283678915,0.592595609642956,0.6119154493574274
128,m3_diss,1.4515159936719286,0.00537630252159547,1.4412919147907781,1.4617400725530791
128,qsampled_diss,0.5004552047412866,0.0030811637770198548,0.4927152266004214,0.5081951828821517
128,random_diss,1.1502250344781257,0.007405179711687602,1.1382258938372267,1.1622241751190252
129,m2_diss,0.6082749960148232,0.004775362019557016,0.5986392466983291,0.6179107453313174
129,m3_diss,1.4519790442769436,0.005299582466502739,1.4418281765259235,1.4621299120279632
129,qsampled_diss,0.5030825811174198,0.0030963999260830055,0.4953234897383903,0.5108416724964491
129,random_diss,1.1522245299183669,0.007413213185717692,1.1402188824363582,1.1642301774003752
130,m2_diss,0.6146767541614103,0.004681943560508915,0.6051357204700388,0.624217787852782
130,m3_diss,1.4541667312389885,0.005250537123741477,1.4440629436122376,1.46427051886574
130,qsampled_diss,0.5057777316936671,0.0030622217702942975,0.49806158168282727,0.513493881704507
130,random_diss,1.1539147086340662,0.007375035133252286,1.1419400156033206,1.1658894016648118
131,m2_diss,0.6277398778158442,0.004688054553755321,0.6181926195535496,0.6372871360781385
131,m3_diss,1.45942850007798,0.0053839516887197346,1.4491971505967656,1.469659849559195
131,qsampled_diss,0.5145968645453717,0.003225856248053274,0.5066772353583469,0.5225164937323965
131,random_diss,1.1521800095315256,0.007783690540719907,1.139878026519075,1.164481992543976
132,m2_diss,0.6327067465639137,0.004733219311385083,0.6231136093524626,0.6422998837753647
132,m3_diss,1.4701478825492973,0.0056254456393043705,1.4596895894611748,1.4806061756374198
132,qsampled_diss,0.517516034878253,0.0032815972750656107,0.509528275319821,0.5255037944366848
132,random_diss,1.155680303592355,0.0079242229352057,1.1432677629077541,1.1680928442769556
133,m2_diss,0.636521040144601,0.004708976793263232,0.626952501450051,0.646089578839151
133,m3_diss,1.4720974208523856,0.005526757833321213,1.4617312691516873,1.4824635725530835
133,qsampled_diss,0.5209145917313434,0.003267898323378735,0.5129435219673913,0.5288856614952951
133,random_diss,1.1565588417313828,0.00789547140254203,1.1441688397788339,1.1689488436839313
134,m2_diss,0.6387776123275857,0.004673299106286385,0.6292453906961242,0.6483098339590472
134,m3_diss,1.4725678529574773,0.005551201017725604,1.462178803363905,1.4829569025510492
134,qsampled_diss,0.5249529003248625,0.0032485694875351323,0.5170054390064562,0.5329003616432688
134,random_diss,1.1576008252732752,0.007692401106873065,1.1453711956869204,1.1698304548596297
135,m2_diss,0.6452946108745323,0.004572021403748732,0.6358662440767203,0.6547229776723443
135,m3_diss,1.482351713197283,0.00555398008058495,1.4719600634268122,1.4927433629677538
135,qsampled_diss,0.5278671216292171,0.003197414409875056,0.5199824827657893,0.535751760492645
135,random_diss,1.1639771939562362,0.007848171454193401,1.1516243605765786,1.1763300273358939
136,m2_diss,0.6444763285123938,0.0045861777235481896,0.6350333765008314,0.6539192805239562
136,m3_diss,1.4801453062663776,0.00560039431042357,1.4697103256842265,1.4905802868485274
136,qsampled_diss,0.5281572328715145,0.0032077504961249502,0.5202598601955262,0.5360546055475028
136,random_diss,1.1638589557269639,0.007845507875368838,1.1515082187297425,1.1762096927241847
137,m2_diss,0.6461254138826285,0.0045619189024724924,0.6367074694729027,0.6555433582923542
137,m3_diss,1.4779811481587763,0.005514123438559191,1.4676268519611686,1.4883354443563828
137,qsampled_diss,0.5306034805687169,0.0031942674332501504,0.5227227227915927,0.538484238345841
137,random_diss,1.164009153839409,0.007807350089900616,1.1516884882670722,1.1763298194117455
138,m2_diss,0.6422529100824045,0.00448307426643349,0.6329167065887957,0.6515891135760135
138,m3_diss,1.4677075931385024,0.005452555083389377,1.457411265038855,1.4780039212381497
138,qsampled_diss,0.5297246228156635,0.003228943459644325,0.521801204909884,0.5376480407214429
138,random_diss,1.1580966538234165,0.007607213500268833,1.1459349297757278,1.1702583778711053
139,m2_diss,0.6452245505351829,0.004420404104172819,0.6359538334239162,0.6544952676464496
139,m3_diss,1.4678775860694322,0.005360208721577462,1.4576688213939524,1.4780863507449125
139,qsampled_diss,0.5325380373512636,0.003189230592287903,0.52466349536298,0.5404125793395472
139,random_diss,1.1584788526182397,0.007479947831433284,1.1464192880578037,1.1705384171786761
140,m2_diss,0.6501793845490259,0.004376833513447323,0.6409544699145153,0.6594042991835365
140,m3_diss,1.467975778109248,0.005276860504487269,1.4578466946581983,1.478104861560298
140,qsampled_diss,0.5360339435921219,0.0031585728642544992,0.5281973415615382,0.5438705456227055
140,random_diss,1.1589486169204573,0.007381102153737069,1.1469689994540075,1.1709282343869074
141,m2_diss,0.6529353867862394,0.004351661120018108,0.6437370379354326,0.6621337356370463
141,m3_diss,1.4679459227391858,0.005206247098728459,1.4578848397628288,1.4780070057155428
141,qsampled_diss,0.5394569441116935,0.0031396190921374662,0.5316438901633829,0.5472699980600044
141,random_diss,1.1589949962662,0.0073161936053742155,1.147068168790153,1.1709218237422467
142,m2_diss,0.6557483782523267,0.0043125101833799,0.6465915006485173,0.664905255856136
142,m3_diss,1.4751441184069565,0.005066154576891793,1.4652193230478294,1.4850689137660835
142,qsampled_diss,0.5430884380457465,0.0031152491829771044,0.5353057658620687,0.5508711102294243
142,random_diss,1.1658957539727424,0.007245880306555458,1.154026377083438,1.1777651308620467
143,m2_diss,0.6575925036167809,0.004331098480360062,0.6484159126984961,0.6667690945350657
143,m3_diss,1.4861908261652224,0.005422662015481529,1.4759227611317736,1.4964588911986716
143,qsampled_diss,0.5436000668141086,0.003199870190365596,0.5357124006255822,0.5514877330026349
143,random_diss,1.1761964529722768,0.006962782754681674,1.1645612553294966,1.1878316506150575
144,m2_diss,0.6545394244423152,0.00420792390225844,0.6454942638692863,0.6635845850153442
144,m3_diss,1.4848550944742265,0.005243081557389364,1.4747584828960913,1.4949517060523625
144,qsampled_diss,0.5437107960634336,0.0032192181599486765,0.5357993194822671,0.5516222726446002
144,random_diss,1.1750835661179087,0.006767900256434298,1.1636123538243694,1.1865547784114483
145,m2_diss,0.659628849746268,0.004189280687997585,0.6506037487162892,0.6686539507762468
145,m3_diss,1.487229435797149,0.005113826076303005,1.4772580546044622,1.4972008169898356
145,qsampled_diss,0.5470911240643209,0.0031256537083958103,0.5392954661599207,0.5548867819687213
145,random_diss,1.1788659714900214,0.006761593560411489,1.1674001051906544,1.1903318377893888
146,m2_diss,0.6649088016355733,0.004333456832226931,0.6557297126575966,0.6740878906135505
146,m3_diss,1.4915951533566634,0.005047401090749736,1.4816887444358249,1.5015015622775005
146,qsampled_diss,0.5522426421351148,0.0031890274059182704,0.5443683509949648,0.5601169332752647
146,random_diss,1.1847261882635285,0.007218795578812986,1.172879015703342,1.196573360823715
147,m2_diss,0.6670523341844878,0.004276835175956708,0.6579334101233897,0.6761712582455862
147,m3_diss,1.49680681567617,0.004965954588650454,1.4869806583280323,1.5066329730243073
147,qsampled_diss,0.5554527830128645,0.0031959930885942403,0.5475698967922354,0.5633356692334933
147,random_diss,1.1886332757311835,0.007134926039833498,1.1768551257518585,1.2004114257105085
148,m2_diss,0.6652855139720757,0.004229803276654873,0.6562168684366043,0.6743541595075471
148,m3_diss,1.4869625703509148,0.005481930066974893,1.4766385443923136,1.4972865963095174
148,qsampled_diss,0.5566961763018861,0.0031047880334114947,0.5489265823917845,0.5644657702119876
148,random_diss,1.1859271608531308,0.007237311543835783,1.1740648042261181,1.1977895174801434
149,m2_diss,0.6738734815345075,0.004433278986427283,0.6645892732804496,0.683157689788566
149,m3_diss,1.490955751211282,0.005136459819206296,1.4809623277648118,1.5009491746577523
149,qsampled_diss,0.5591636561132396,0.0029703969352017413,0.5515640761952166,0.5667632360312626
149,random_diss,1.1952059689156125,0.006950929939301734,1.1835806788482777,1.2068312589829469
150,m2_diss,0.6768682119644922,0.004444828952673832,0.6675719175615151,0.6861645063674688
150,m3_diss,1.5000439421625142,0.005092621589955019,1.4900932556171251,1.5099946287079047
150,qsampled_diss,0.5628474100657284,0.003001740772818348,0.555207839715126,0.570486980416331
150,random_diss,1.2020711449257877,0.006857247025057601,1.1905244620107607,1.2136178278408152
151,m2_diss,0.6798257670546112,0.004408025699732244,0.6705680393820671,0.6890834947271552
151,m3_diss,1.4971985058799755,0.005065793422879865,1.487274064284584,1.5071229474753656
151,qsampled_diss,0.566185104498661,0.0029688629474217323,0.5585874871412735,0.5737827218560483
151,random_diss,1.201554613828402,0.0067790089131796495,1.1900739911189366,1.2130352365378667
152,m2_diss,0.6800406971915304,0.0043597221679348265,0.6708338327391703,0.6892475616438904
152,m3_diss,1.4901618249942237,0.0047113201097144205,1.4805909058116877,1.4997327441767596
152,qsampled_diss,0.5685199464925538,0.0029460653453122513,0.5609515560233855,0.576088336961722
152,random_diss,1.1959095099774284,0.006762441345556914,1.1844429248914052,1.2073760950634516
153,m2_diss,0.6812200704436833,0.0043765890090599405,0.6719954134798836,0.6904447274074836
153,m3_diss,1.4875340859431687,0.00470579639192054,1.4779687790476619,1.4970993928386755
153,qsampled_diss,0.5695406196560098,0.0029426815747238913,0.5619765768594057,0.577104662452614
153,random_diss,1.1943345232363105,0.0067801243710522915,1.182852956021211,1.20581609045141
154,m2_diss,0.6946914139319206,0.00431950839470656,0.6855271095876022,0.7038557182762387
154,m3_diss,1.4936539766584587,0.004692494139200995,1.4841021988413858,1.5032057544755328
154,qsampled_diss,0.5727246070755977,0.0029376353414094117,0.5651670526301241,0.5802821615210717
154,random_diss,1.197466611927167,0.006737826773853892,1.186020914444482,1.2089123094098522
155,m2_diss,0.6983301573616909,0.004264827246961215,0.6892240437498707,0.7074362709735107
155,m3_diss,1.5034628022376495,0.004822814353041719,1.493779296488041,1.513146307987258
155,qsampled_diss,0.5761853910368022,0.002934061613440201,0.5686324349944286,0.583738347079176
155,random_diss,1.2028778051750961,0.006873176884675551,1.1913177181682737,1.2144378921819186
156,m2_diss,0.70166061542997,0.004317584408423791,0.692498352285492,0.7108228785744484
156,m3_diss,1.5274819213879727,0.004632394159704115,1.5179915087638896,1.5369723340120554
156,qsampled_diss,0.5809589609641914,0.002927308298744532,0.5734147022295958,0.588503219698787
156,random_diss,1.2188014722530347,0.0069648497838339695,1.207164547678014,1.2304383968280554
157,m2_diss,0.703738260734958,0.004342414927090944,0.6945496891773667,0.7129268322925489
157,m3_diss,1.5282278699254161,0.004660728812693459,1.5187084768659687,1.5377472629848645
157,qsampled_diss,0.5818097110147292,0.0029314694744843775,0.5742600920934295,0.5893593299360287
157,random_diss,1.2186214696177509,0.006890435223863469,1.207046878195913,1.2301960610395883
158,m2_diss,0.7062975291537567,0.004286289485923758,0.6971685315758744,0.7154265267316384
158,m3_diss,1.525354430911691,0.004600203755020734,1.5158970501058284,1.5348118117175538
158,qsampled_diss,0.5851272434099309,0.0028936667355473054,0.577626460462813,0.5926280263570487
158,random_diss,1.2178238750837593,0.006799183135171881,1.2063261819904685,1.2293215681770502
159,m2_diss,0.7107491627954226,0.004232494106859577,0.7016776331653446,0.7198206924255007
159,m3_diss,1.5297168546833841,0.0046075623996596395,1.52025191272377,1.5391817966429984
159,qsampled_diss,0.5875021480834033,0.0028304503630563875,0.5800837503518929,0.5949205458149137
159,random_diss,1.2195547612879112,0.006731444947627518,1.2081144855650372,1.2309950370107847
160,m2_diss,0.710680754450848,0.004203990044021863,0.7016398228872255,0.7197216860144705
160,m3_diss,1.5318855907979105,0.004605145036070345,1.522423132061083,1.5413480495347371
160,qsampled_diss,0.5880470635460543,0.002802134257679754,0.5806658662800026,0.5954282608121062
160,random_diss,1.2188222775189879,0.006743699588535302,1.2073715929817497,1.230272962056226
161,m2_diss,0.7171240596954361,0.004295917808572702,0.7079848146029014,0.7262633047879709
161,m3_diss,1.5459872837162618,0.00443790045438119,1.5366982375651441,1.555276329867379
